Phrase	Grammar	Transcription	Translation	Notes
ἐμπίπλημι	Pre		to fill up, to satisfy	
τό εἶδος, -ους	N		form, sight, appearance	
δικαίως	N		righteously, justly	
ὁ Γάϊος, -ου	N		Gaius	
τό γάλα, -γαλακτος	N		milk	
ἐκτρέπομαι	V		to turn aside	
διαμένω	V		to remain, continue	
ἡ γένεσις, -εως	N		origin, birth, genealogy	
εἰσακούω	V		to listen, to hear	
ἐκλύομαι	V		to loose, faint, grow weary	
ἐναντίον	Adj		in the sight of, before	
εὐπρόσδεκτος, -ον	Adv		acceptable	
ἐπιτυγχάνω	Adv		to obtain	
εὖ	N		well	
ἔπειμι	N		to come upon, come after, follow	
ἐξαλείφω	Adj		to wipe out, erase, obliterate	
ἐπιχορηγέω	V		to supply	
εὐσχήμων, -ον	N		comely, seemly, prominent	
τό ζήτημα, -τος	N		an inquiry, question, issue	
ἐρημόομαι	N		to desolate, lay waste	
Ἐφέσιος, -α, -ον	V		Ephesian	
ἐπισκιάζω	N		to overshadow	
ἐξαίφνης	N		suddenly	
ἐννέα	N		nine	
ὁ ἐπίσκοπος, -ου	N		a superintendent, an overseer	
ἐνοικέω	Adv		to dwell in	
ὁ ζόφος, -ου	V		deep gloom, darkness	
ἐπιγράφω	V		to write upon	
ἡ ἔχιδνα, -ης	Adj		a viper	
ἐντυγχάνω	V		to entreat, intercede, plead	
ἐφάπαξ	V		once for all	
ἡ ἐπιγραφή, -ῆς	V		an inscription	
ἐπιεικής, -ές	N		yielding, gentle, kind, courteous	
ἔντιμος, -ον	N		valued, precious, highly regarded	
ἐπέχω	Adj		to hold fast, to hold toward	
ἑξῆς	N		next	
ἡ Θεσσαλονίκη, -ης	N		Thessalonica	
καταράομαι	N		to curse	
ὁ Ἰάσων, -ονος	N		Jason	
καίπερ	V		although	
καθεξῆς	Adj		successively	
κενόω	Adj		to empty, make void	
ὁ Ἰεσσαί	V		Jesse	
κολαφίζω	V		to strike with the fist, treat roughly	
κατακλίνω	V		to make to lie down, to recline	
καταπατέω	V		to trample under foot	
ἡ ἡδονή, -ῆς	V		pleasure	
τό κῦμα, -τος	N		a wave	
ὁ κῆπος, -ου	N		a garden	
ὁ θώραξ, -ακος	N		a breastplate	
ὁ κονιορτός, -οῦ	V		dust	
θῆλυς, -εια, -υ	N		female, woman	
θεμελιόω	Adj		to lay a foundation, found, establish	
θηλάζω	N		to suckle, nurse	
ἡ Κρήτη, -ης	Adj		Crete	
ἡδέως	N		sweetly, gladly	
καταλαλέω	Adj		to speak evil of, slander	
ὁ ἰδιώτης, -ου	N		an unskilled or ungifted person	
ἡσυχάζω	Adj		to be still, be silent	
ἥμισυς, -εια, -υ	N		half	
ὁ ἱματισμός, -οῦ	V		clothing	
καταδικάζω	Adv		to pass sentence upon, condemn	
τό κράσπεδον, -ου	Adj		a border, tassel, fringe	
λούω	Adj		to bathe, to wash	
ὁ μῦθος, -ου	N		a fable, myth	
ὄγδοος, -η, -ον	Conj		the eighth	
ὁ λειτουργός, -οῦ	Adj		a minister, a servant	
ἡ μωρία, -ας	N		foolishness	
μεθίστημι	V		to remove, turn away	
μεταδίδωμι	V		to give a share of	
ἡ ληνός, -οῦ	Adj		a wine press	
ὁ Μακεδών, -όνος	V		a Macedonian	
ὁδηγέω	N		to lead, guide, teach	
ὁ ὁδηγός, -οῦ	N		a leader, guide	
μεθύσκομαι	V		to make drunk	
ἡ μερίς, -ίδος	N		a part, portion	
μαίνομαι	V		to rage, be furious, be insane	
ἡ λατρεία, -ας	Adj		service, divine worship	
ὁ οἰκτιρμός, -οῦ	N		compassion, pity, mercy	
μαρτύρομαι	N		to affirm, testify	
κύων, -κυνός	Adj		a dog	
ὁ Μαθθαῖος, -ου	N		Matthew, one of the twelve apostles	
ὁ Νικόδημος, -ου	V		Nicodemus	
μεθύω	V		to be drunken	
μετασχηματίζω	Adj		to transform, disguise	
τό ὀθόνιον, -ου	N		a piece of fine linen	
ὀλιγόπιστος, -ον	N		of little faith	
ἡ νηστεία, -ας	V		fasting, a fast	
μιαίνω	V		to stain, defile	
ἡ Κύπρος, -ου	V		Cyprus	
παραπορεύομαι	Adj		to go beside or past	
ἡ παροιμία, -ας	V		a proverb, parable, allegory, figure of speech	
ὁ παράκλητος, -ου	Adj		helper, advocate	
παρακύπτω	N		to stoop to look, to look	
ὁποῖος, -α, -ον	N		what sort of, what kind of	
τό περίσσευμα, -τος	V		superfluity, abundance	
περιαιρέω	V		to cast off, take away	
ἡ παραγγελία, -ας	V		an instruction, a command	
ἡ Παμφυλία, -ας	V		Pamphylia	
ὁ ὀνειδισμός, -οῦ	N		a reproach	
πέτομαι	N		to fly	
ἡ πανουργία, -ας	Adj		cleverness, craftiness. Trickery	
πλάνος, -ον	V		a deceiver	
πατέω	V		to tread or tread under foot	
τό ὀψάριον, -ου	N		fish	
ἡ παγίς, -ίδος	V		a trap, snare	
παίω	N		to strike, spec. to sting	
παραλύομαι	N		to weaken, disable, paralyze	
ἡ οὐρά, -ᾶς	N		a tail	
τό πένθος, -ους	Adv		mourning	
ὁρμάω	V		to hasten on, rush	
ἡ περιποίησις, -εως	N		preservation, acquisition, possession	
ὁ παραβάτης, -ου	N		transgressor	
περίλυπος, -ον	Adj		very sad	
περίκειμαι	N		to be around, surround, wear	
ἡ πίναξ, -ακος	N		a board, dish, platter	
ὁ ὄνος, -ου	N		an ass, donkey	
ἡ πλευρά, -ᾶς	Adj		the side	
σκοτίζομαι	V		to darken	
σκορπίζω	Adj		to scatter	
ὁ σκορπίος, -ου	Adj		a scorpion	
πλεονεκτέω	V		to take advantage	
προγινώσκω	V		to know beforehand	
πωρόω	V		to harden	
ἡ προθυμία, -ας	N		eagerness, readiness	
τό πλοιάριον, -ου	V		a small boat	
προβαίνω	N		to go forward, advance	
τό στῆθος, -ους	N		the breast, chest	
ἡ πτέρυξ, -υγος	Pre		a wing	
ἡ πρωτοκλισία, -ας	Adj		the chief place, place of honor (at table)	
σείω	V		to shake	
ἡ ποίμνη, -ης	V		a flock	
ἡ στεῖρα, -ας	V		barren, infertile	
τό σίναπι, -εως	V		mustard (a plant)	
σιδηροῦς, -ᾶ, -οῦν	V		(made of) iron	
ἡ σπυρίς, -ίδος	V		a large basket	
σκηνόω	N		to spread a tent, dwell	
σκληρός, -ά, -όν	N		hard, rough, strong	
πρόκειμαι	V		to be set before, be exhibited	
τό ποίμνιον, -ου	N		a flock	
πταίω	N		to cause to stumble, to stumble	
συγχέω	N		to confuse, confound	
συμπνίγω	V		to choke	
ὑπερήφανος, -ον	V		arrogant, haughty, proud	
ὑβρίζω	V		to mistreat, insult	
συνεργέω	N		to work together	
ὁ Φαραώ	N		Pharaoh	
στοιχέω	V		to walk orderly, follow	
ὁ χαλκός, -οῦ	V		money, copper or bronze	
συνεσθίω	V		to eat with	
χρίω	N		to anoint	
φωτεινός, -ή, -όν	N		bright, full of light	
σύρω	N		to draw, drag	
ὑπερβάλλω	N		to go beyond, surpass	
τό φύραμα, -τος	N		that which is mixed, a lump	
ὁ τρόμος, -ου	N		trembling, quaking	
συσταυρόομαι	Adj		to crucify with	
ὑπερέχω	V		to rise above, to surpass	
ὁ Τυχικός, -οῦ	N		Tychicus	
ἡ ὑπόστασις, -εως	V		substance, confidence, assurance	
χρῄζω	Adv		to need, have need of	
ἡ υἱοθεσία, -ας	Adv		adoption	
ὁ ὑετός, -ου	V		rain	
ὁ φόρος, -ου	N		tribute, tax	
ὑπολαμβάνω	V		to take up, to receive, to assume	
τετρακισχίλιοι, -αι, -α	N		four thousand	
ἀνακύπτω	V		to straighten up, stand erect	
χρονίζω	N		to spend or take time, delay	
