Phrase	Grammar	Transcription	Translation	Notes
ὁ βωμός, -οῦ	Adj		an altar	
βλητέος, -α, -ον	N		must be put	
Βοανηργές	Adj		Boanerges	
ὁ βοηθός, -οῦ	Adj		helping, a helper	
ὁ Βοσόρ	V		Bosor	
ὁ Γάδ	V		Gad	
Γαδαρηνός, -ή, -όν	N		from Gadara	
βρύω	N		to pour forth	
ὁ βρόχος, -ου	N		a noose	
ἡ βοτάνη, -ης	Adv		herb, plant, vegetation	
Γαββαθά	Adj		Gabbatha	
ἡ γάγγραινα, -ης	N		gangrene, cancer	
ὁ Γαλάτης, -ου	V		a Galatian	
βρύχω	N		to gnash	
ἡ βοή, -ῆς	Adj		an outcry, shout	
ὁ βόρβορος, -ου	N		mire, slime, mud	
ἡ βύσσος, -ου	V		fine linen	
ὁ βότρυς, -υος	V		a bunch of grapes	
ἡ βολή, -ῆς	N		a throw	
βρώσιμος, -ον	N		eatable	
βραβεύω	Adv		to be judge, rule	
ὁ γέλως, -ωτος	N		laughter	
γαμίσκω	N		to give in marriage	
ἡ βραδύτης, -ητος	V		slowness	
βραδυπλοέω	V		to sail slowly	
ὁ βυθός, -οῦ	V		sea, deep water	
ὁ Γεδεών	V		Gideon	
γνησίως	N		sincerely, genuinely	
γῆρας, -ως	Adj		old age	
γραπτός, -ή, -όν	Adj		written	
ὁ δακτύλιος, -ου	N		a ring	
δακρύω	N		to weep	
δαιμονιώδης, -ες	Adv		demonic, devilish	
ὁ γνώστης, -ου	V		an expert, one who knows	
γυναικεῖος, -α, -ον	V		feminine, female	
ὁ γέρων, -οντος	V		an old man	
δάκνω	V		to bite	
ὁ γόης, -ητος	N		a swindler, cheat, impostor	
ὁ γνόφος, -ου	N		darkness	
γεωργέω	N		to cultivate, till	
τό γλεῦκος, -ους	Adv		sweet new wine	
ὁ δαίμων, -ονος	Adj		demon, evil spirit	
ἡ Δαλμανουθά	Adv		Dalmanutha	
ἡ γερουσία, -ας	Adj		a council of elders	
γραώδης, -ες	N		characteristic of an elderly woman	
ὁ γογγυστής, -οῦ	N		a grumbler	
ἡ γυμνασία, -ας	V		training, discipline	
γυμνιτεύω	Adj		to be poorly clothed	
τό γεώργιον, -ου	V		cultivated land, field	
ὁ Γώγ	N		Gog	
ἡ γενετή, -ῆς	Adv		birth	
τό γυναικάριον, -ου	V		a little, idle or foolish woman	
ὁ γναφεύς, -έως	V		one who cleans woolen cloth, a launderer	
γενεαλογέομαι	Adj		to trace descent or ancestry	
τό δέρμα, -τος	Adj		skin, hide	
ἡ διάγνωσις, -εως	V		a decision	
δανιστής	V		a creditor	
δήπου	N		of course, surely	
ἡ δειλία, -ας	Adj		cowardice, timidity	
τό δάνειον, -ου	N		a loan, debt	
τό δέος, -ους	N		awe	
τό δεῖγμα, -τος	N		a proof, an example	
ὁ δεῖνα	N		a certain one	
ἡ δεισιδαιμονία, -ας	N		religion	
ἡ Δάμαρις, -ιδος	Adv		Damaris	
ἡ δάμαλις, -εως	V		a heifer, young cow	
δεισιδαίμων, -ον	V		devout, religious	
ἡ δαπάνη, -ης	N		cost, expense	
δευτεραῖος, -α, -ον	Adj		on the second day	
Δαμασκηνός, -ή, -όν	V		from Damascus	
ὁ δημιουργός, -οῦ	V		a builder, maker, creator	
ἡ Δαλματία, -ας	N		Dalmatia	
διαβάλλω	Adj		to bring charges, report	
διαγρηγορέω	N		to keep awake, awake fully	
ὁ Δανιήλ	N		Daniel	
δημηγορέω	V		to deliver a public address	
ἡ δέσμη, -ης	N		a bundle	
Δερβαῖος, -α, -ον	Adj		from Derbe	
δειλιάω	V		to be cowardly, fearful	
ὁ δεξιολάβος, -ου	Adj		bowman, slinger, spearman	
ἡ διατροφή, -ῆς	N		food, nourishment	
διακούω	V		to give a hearing	
διανεύω	Adj		to make a sign	
διανέμω	N		to distribute, spread	
διανύω	N		to complete, finish	
διαυγάζω	V		to shine through, dawn	
διακατελέγχομαι	V		to refute, overwhelm in argument	
διαλείπω	V		to stop, cease	
τό διάταγμα, -τος	V		edict, command	
ὁ διάδοχος, -ου	V		a successor	
διαλύω	N		to break up, disperse	
τό διάστημα, -τος	V		interval	
διαδέχομαι	N		to receive in turn	
διασείω	N		to extort	
διαπραγματεύομαι	N		to gain by trading, earn	
διακαθαίρω	V		to thoroughly purge, clean out	
διακωλύω	N		to prevent	
διανυκτερεύω	Adv		to spend the whole night	
διαπλέω	N		to sail through	
ὁ διαμερισμός, -οῦ	Adj		division, disunity	
ἡ διαπαρατριβή, -ῆς	V		wrangling, constant arguing	
διαταράσσομαι	V		to confuse, perplex	
διακαθαρίζω	N		to clean out	
διαλλάσσω	N		to be reconciled	
τό διανόημα, -τος	Adj		a thought	
διατελέω	N		to continue, remain	
διαμάχομαι	N		to contend sharply	
διαχλευάζω	N		to jeer, mock	
ἡ δισμυριάς, -άδος	Adj		a double myriad	
ὁ Διόσκουροι, -ων	V		the Dioscuri	
ἡ διέξοδος, -ου	N		an outlet, a way out	
διετής, -ές	N		two years old	
ὁ διερμηνευτής, -οῦ	V		interpreter, translator	
διαυγής, -ές	Adj		transparent	
διενθυμέομαι	N		to ponder, reflect	
ἡ δικαιοκρισία, -ας	V		a righteous judgment	
διθάλασσος, -ον	N		where two seas met	
διαφεύγω	N		to escape	
διϊκνέομαι	V		to pierce, penetrate	
διϋλίζω	Adv		to filter out, strain out	
τό διόρθωμα, -τος	N		an improvement, reform	
δισχίλιοι, -αι, -α	N		two thousand	
ἡ διόρθωσις, -εως	V		a reformation, new order	
διοπετής, -ές	Adj		fallen from heaven	
διπλόω	Adj		to double	
ἡ διήγησις, -εως	N		a narrative, account	
ὁ Διοτρέφης, -ους	Adj		Diotrephes	
διαχωρίζω	N		to part, separate entirely	
διερωτάω	N		to ask about, learn by inquiry	
διαφυλάσσω	N		to guard, protect	
δίλογος, -ον	N		insincere, double-tongued	
ὁ Διονύσιος, -ου	Adj		Dionysius	
δολόω	N		to falsify, adulterate	
τό δωδεκάφυλον, -ου	N		the twelve tribes	
δυσφημέω	Adj		to slander, defame	
δύσκολος, -ον	N		hard, difficult	
δύνω	N		to enter, to set	
ἡ δύσις, -εως	N		west, a sinking	
δράσσομαι	V		to catch, seize	
ἡ δοκιμασία, -ας	Adj		a testing, proving	
δυσνόητος, -ον	Conj		hard to understand	
ὁ δότης, -ου	N		a giver	
τό δυσεντέριον, -ου	N		dysentery	
ὁ διώκτης, -ου	N		a persecutor	
τό δίψος, -ους	N		thirst	
ἡ δυσφημία, -ας	N		defamation, slander, evil report	
ἔα	N		ah!, ha!	
δόλιος, -α, -ον	N		deceitful, treacherous	
διχάζω	N		to divide in two	
δύνω	V		to go down, set	
δογματίζομαι	Adj		to obligate	
δουλαγωγέω	V		to enslave, subjugate	
δυσερμήνευτος, -ον	Adj		hard to explain	
δωδέκατος, -η, -ον	V		twelfth	
ἑβδομηκοντάκις	Adj		seventy times	
