Phrase	Grammar	Transcription	Translation	Notes
काग़ज़	m		paper; sheet of paper	
काजू	m		cashew	
काटना			to cut	
कान	m		ear	
काना	m		(adj. &amp; noun) one-eyed; one-eyed person	
क़ानून	m		law	
कॉपी	f		copy-book, exercise-book	
काफ़ी			quite, very; enough	
कॉफ़ी	f		coffee	
क़ाबू	m		power, control, hold	
काम	m		work; job of work, task	
काम करना			to work	
काम का होना			to be of use	
काम-चलाऊ			make-do	
कामयाब			successful	
कामयाबी	f		success	
कार	f		car	
कारख़ाना	m		factory, workshop	
कारण	m		reason, cause	
कार्य	m		work, action, task	
कार्यक्रम	m		schedule, programme, plan of action	
कार्यालय	m		office	
काल	m		time, age, period; grammatical tense	
काला			black	
कालेज	m		college	
काश			would that, if only, how I would like...	
किंतु			but	
कि			that (as conjunction); or; whether; when suddenly	
कितना			how much/many?	
किताब	f		book	
किधर			where? which way?	
किन			plural of किस	
किनारा	m		bank, edge	
किफ़ायत	f		economy, saving	
किरण			ray, beam (f.(m.))	
किराया	m		rent, fare	
किरायेदार	m		tenant	
क़िला	m		fort	
किलो	m		kilo	
किलोमीटर	m		kilometre	
किस			oblique of क्या, and of कौन	
किस तरह			how?	
किस लिए			for what (reason)?, why?	
किस समय			at what time?	
किसका			whose?	
किसान	m		farmer, peasant	
किसी			oblique of कोई	
क़िस्त	f		instalment (partial payment); episode (in serial	
क़िस्म	f		sort, kind, manner	
क़िस्मत	f		fate	
क़िस्सा	m		story, tale	
की ओर			towards	
की ख़ातिर			out of consideration for, for the sake of	
की तरफ़			towards	
की तरह			like, in the manner of	
की तुलना में			in comparison with	
की बग़ल में			by the side of, next to, near	
की वजह से			because of	
की हैसियत से			in the capacity of	
कीचड़	f		mud, mire	
कीड़ा	m		insect, bug; rot, decomposition	
क़ीमत	f		price, cost, value	
क़ीमती			costly, valuable	
कील	m		nail, peg	
कुआँ (oblique कुएँ)	m		well	
कुछ			some; something; somewhat, rather	
कुछ और			some more	
कुछ नहीं			nothing	
कुछ भी नहीं			nothing at all	
कुत्ता	m		dog	
कुरता	m		kurta, loose shirt	
कुरसी	f		chair	
कुल	m		total amount	
कुल मिलाकर			all together, in total	
कुली	m		porter	
कुशल	m		(adj. &amp; noun) skilful; happy, blessed by good fortune; well-being	
कुशलपूर्वक			safely	
कूड़ा	m		rubbish, trash	
कूड़ेदान	m		rubbish bin, trashcan	
कूदना			to jump, leap	
कुहनी	f		elbow	
कुहरा	m		fog	
कूटनीति	f		diplomacy	
कूटनीतिज्ञ	m		[kuutniitijna] diplomat	
कृतज्ञ			[krtajna] grateful	
कृतज्ञता	f		[krtajnataa] gratitude	
कृपया			please	
कृपा	f		kindness, grace	
कृपा करके			please	
आपकी कृपा है			it's kind of you, thank you	
केंद्र	m		centre	
के अंदर			inside	
के अनुसार			according to	
के अलावा			as well as	
के आगे			ahead of, in front of	
के आस-पास			in the vicinity of	
के ऊपर			above, on top of	
के कारण			because of	
के ख़िलाफ़			against	
(के) चारों ओर/तरफ़			all around	
के ज़रिये			through, by means of	
के तहत			under, subject to	
के दौरान			during	
के द्वारा			by	
के नज़दीक			near	
के नीचे			below, under	
के पहले			before	
के पार			across	
के पास			near; in the possession of; to (e.g. किसी के पास जाना to go <i>to</i> a person)	
के पूर्व			before	
के बजाय			instead of, in place of	
के बदले में			instead of, in place of, in exchange for	
के बाद			after	
के बारे में			about, concerning	
के बावजूद			in spite of	
के बाहर			outside	
के बिना			without	
के बीच में			in the middle of, between, among	
के माध्यम से			through, by means of	
के मारे			because of, out of (a feeling, e.g. डर के मारे out of/because of fear)	
के मुक़ाबले में			in comparison with	
के यहाँ			at the place of	
के लिए			for	
के विरुद्ध			against	
के समान			like, equal to	
के साथ			with, in company of	
के सामने			opposite	
के सिवा, के सिवाय			except for, but for	
केतली	f		kettle	
केला	m		banana	
केवल			only	
कैंची	f		scissors	
कैमरा	m		camera	
कैसा			how? (in health); what like? of what kind?	
कैसे			how? in what manner?	
को			to; on (a date etc.); (also can mark an indirect or direct object)	
कोई			any, some; somebody; (with number) about	
कोई न कोई			someone or other	
कोई नहीं			nobody	
कोई बात नहीं			never mind; it doesn't matter; don't mention it	
कोठा	m		large (upstairs) room; warehouse; brothel	
कोठी	f		large house; bungalow	
कोना	m		corner	
कोमल			soft, delicate; flat (of musical note)	
कोयला	m		coal	
कोरा			blank	
कोशिश	f		attempt	
(को) कोशिश करना			to try	
कोसना			to curse	
कोहनी	f		elbow	
कौन			who?	
कौनसा			which?	
क्या			what?	
क्या in क्या तुम ठीक हो?			(converts a following statement into a 'yes/no' question - 'are you OK?')	
क्या बात है!			brilliant! wonderful! (lit. 'what a fine thing it is!')	
क्या हुआ			so what? (lit. 'what happened?')	
क्यों			why	
क्योंकि			because	
क्रम	m		order, sequence	
क्रमश:			gradually, in proper sequence, respectively	
क्रांति	f		revolution	
क्रांतिकारी			revolutionary	
क्रिकेट	m		cricket	
क्रिया	f		action, verb	
क्रिया-विशेषण	m		adverb	
क्लास			class (in college etc.; f.)	
क्षण	m		moment	
क्षमता	f		capacity; ability	
क्षमा	f		pardon, forgiveness	
क्षेत्र	m		area, zone; sphere of action	
खंडहर	m		ruin, ruined building, ruins	
