Phrase	Grammar	Transcription	Translation	Notes
5 numaralı (ev)			(dom) numer 5	
karanlık			ciemność; mrok; ciemny	
fakat			ale; jednak	
aydınlık			jasny; światłość; światło	
tahta			tablica	
yazı			list; notatka; artykuł	
yazı tahtası			tablica szkolna	
öğretmen			nauczyciel; wykładowca	
öğrenci			uczeń; student	
Neler yok!			Czego tylko nie ma!	
filân			i tak dalej; i tym podobne	
falan			itp; itd	
eylül			wrzesień	
grup			grupa	
bütün			cały; wszystek; wszystko	
kütüphane			biblioteka	
çiçek			kwiatek; kwiat	
burası			tutaj	
asker			żołnierz	
sivil			cywil	
veya			albo	
veyahut			albo	
orası			tam	
neresi			gdzie?	
