Phrase	Grammar	Transcription	Translation	Notes
pronunciar	v		to pronounce	1000 v
provocar	v		to cause, provoke	1000 v
publicar	v		to publish	1000 v
quitar	v		to remove, take away	1000 v
recoger	v		to pick up	1000 v
recorrer	v		to travel, cover distance	1000 v
recuperar	v		to recuperate, recover	1000 v
reducir	v		to reduce	1000 v
regresar	v		to return to a place	1000 v
representar	v		to represent	1000 v
resolver	v		to resolve, settle, work out	1000 v
respetar	v		to respect	1000 v
retirar	v		to take away, retire	1000 v
reunir	v		to put togerther, to get together [also juntar]	1000 v
romper	v		to break	1000 v
salvar	v		to save, rescue	1000 v
sentar	v		to sit down, seat	1000 v
separar	v		to separate	1000 v
significar	v		to mean	1000 v
sostener	v		to support, hold up	1000 v
superar	v		to overcome, surpass	1000 v
surgir	v		to appear, spring forth	1000 v
tardar	v		to delay, take long	1000 v
tender	v		to tend to, lay out	1000 v
tirar	v		to throw, pull	1000 v
transformar	v		to transform, change	1000 v
unir	v		to unite	1000 v
vender	v		to sell	1000 v
viajar	v		to travel	1000 v
visitar	v		to visit	1000 v
activo	adj		active	1500 adj
ajeno	adj		not belonging to, detached	1500 adj
americano	adj		American	1500 adj
auténtico	adj		authentic	1500 adj
barato	adj		inexpensive	1500 adj
bello	adj		beautiful, fine	1500 adj
breve	adj		brief, short	1500 adj
brillante	adj		brilliant, shiny, sparkling	1500 adj
central	adj		central (adj)	1500 adj
chino	adj		Chinese	1500 adj
ciego	adj		blind	1500 adj
clásico	adj		classic	1500 adj
comercial	adj		commercial, shopping	1500 adj
complejo	adj		complex, complicated (adj)	1500 adj
complicado	adj		complicated, complex	1500 adj
consciente	adj		conscious, aware	1500 adj
constante	adj		constant	1500 adj
convencido	adj		convinced, persuaded	1500 adj
correcto	adj		correct, suitable	1500 adj
correspondiente	adj		corresponding	1500 adj
cotidiano	adj		daily (adj)&nbsp;[also diario]	1500 adj
cristiano	adj		Christian	1500 adj
cultural	adj		cultural	1500 adj
curioso	adj		curious, strange	1500 adj
débil	adj		weak	1500 adj
delicado	adj		delicate	1500 adj
desconocido	adj		unknown	1500 adj
doble	adj		double (adj)	1500 adj
eléctrico	adj		electric	1500 adj
encargado	adj		in charge of	1500 adj
escaso	adj		scarce, very little	1500 adj
europeo	adj		European	1500 adj
evidente	adj		evident, obvious	1500 adj
excelente	adj		excellent	1500 adj
exterior	adj		exterior, outside (adj)	1500 adj
extranjero	adj		foreign, alien (adj)	1500 adj
extremo	nm		edge, border, end (nm)	1500 adj
falso	adj		false	1500 adj
femenino	adj		feminine, female	1500 adj
fijo	adj		fixed, steady	1500 adj
fino	adj		fine, delicate	1500 adj
fuerte	adj		strong	1500 adj
fundamental	adj		fundamental	1500 adj
griego	adj		Greek	1500 adj
habitual	adj		usual, habitual, customary	1500 adj
hermoso	adj		beautiful, lovely	1500 adj
independiente	adj		independent, self-sufficient	1500 adj
individual	adj		individual	1500 adj
infantil	adj		of children, childlike, infantile	1500 adj
inferior	adj		lower, inferior	1500 adj
inmenso	adj		immense, vast, huge	1500 adj
intelectual	adj		intellectual	1500 adj
inteligente	adj		intelligent	1500 adj
intenso	adj		intense, acute	1500 adj
internacional	adj		international	1500 adj
lejano	adj		distant	1500 adj
lento	adj		slow	1500 adj
limpio	adj		clean	1500 adj
listo	adj		ready, clever, smart	1500 adj
literario	adj		literary	1500 adj
loco	adj		crazy, insane	1500 adj
lógico	adj		logical	1500 adj
máximo	adj		maximum (adj)	1500 adj
moral	adj		moral (adj)	1500 adj
muchísimo	adj		great many, great amount	1500 adj
nervioso	adj		nervous, uptight	1500 adj
norteamericano	adj		North American	1500 adj
notable	adj		outstanding, noteworthy	1500 adj
numeroso	adj		numerous	1500 adj
objetivo	nm		objective (nm)	1500 adj
obligado	adj		obliged, required	1500 adj
oficial	adj		official, authorized (adj)	1500 adj
original	adj		original (adj)	1500 adj
peligroso	adj		dangerous	1500 adj
pendiente	adj		aware of, pending	1500 adj
permanente	adj		permanent	1500 adj
pesado	adj		heavy, boring, tiresome	1500 adj
positivo	adj		positive	1500 adj
posterior	adj		rear, backside	1500 adj
práctico	adj		practical, skillful	1500 adj
preparado	adj		prepared	1500 adj
previo	adj		previous	1500 adj
quinto	adj		fifth	1500 adj
reciente	adj		recent	1500 adj
relacionado	adj		related, regarding	1500 adj
sano	adj		healthy, wholesome [also saludable]	1500 adj
seco	adj		dry, arid	1500 adj
seguido	adj		in a row, successive	1500 adj
seguro	adj		safe, sure, secure (adj)	1500 adj
semejante	adj		similar, such, alike	1500 adj
sentado	adj		seated	1500 adj
separado	adj		separate	1500 adj
similar	adj		similar&nbsp;[also parecideo]	1500 adj
técnico	adj		technical (adj)	1500 adj
temprano	adj		early	1500 adj
terrible	adj		terrible	1500 adj
tradicional	adj		traditional	1500 adj
tranquilo	adj		calm, tranquil, relaxed	1500 adj
tremendo	adj		tremendous, dreadful, huge	1500 adj
triste	adj		sad, unhappy	1500 adj
universal	adj		universal	1500 adj
útil	adj		useful	1500 adj
vecino	nm		neighbor (nm)	1500 adj
violento	adj		violent	1500 adj
vital	adj		vital, lively, essential	1500 adj
absolutamente	adv		absolutely, completely	1500 adv
acaso	adv		by chance, maybe	1500 adv
acerca	adv		about, concerning	1500 adv
aparte	adv		apart, aside, separately	1500 adv
ayer	adv		yesterday	1500 adv
claramente&nbsp	adv		clearly	1500 adv
cuándo	adv		when?	1500 adv
definitivamente	adv		definitely, finally	1500 adv
generalmente	adv		generally, usually	1500 adv
igualmente	adv		equally	1500 adv
justamente	adv		just, exactly	1500 adv
nuevamente	adv		anew, again	1500 adv
prácticamente	adv		practically	1500 adv
profundamente	adv		profoundly, deeply	1500 adv
rápidamente	adv		rapidly, quickly	1500 adv
únicamente	adv		only [also solamente]	1500 adv
verdaderamente	adv		truly	1500 adv
ah	interj) [also oh]		oh	1500 interj
estudiante	nc		student	1500 nc
juez	nc		judge	1500 nc
periodista	nc		journalist	1500 nc
poeta	nc		poet	1500 nc
policía	nc		police, police force, police officer	1500 nc
representante	nc		representative (nc)	1500 nc
alegría	nf		joy, happiness	1500 nf
amistad	nf		friendship	1500 nf
ausencia	nf		absence	1500 nf
aventura	nf		adventure	1500 nf
batalla	nf		battle	1500 nf
belleza	nf		beauty	1500 nf
busca	nf		search, hunt	1500 nf
cadena	nf		chain	1500 nf
caja	nf		bank, box, safe	1500 nf
cama	nf		bed (furniture)	1500 nf
cámara	nf		camera, chamber	1500 nf
campaña	nf		campaign	1500 nf
canción	nf		song	1500 nf
capa	nf		layer, coat	1500 nf
característica	nf		characteristic, aspect	1500 nf
carga	nf		load, charge, cargo	1500 nf
categoría	nf		category	1500 nf
columna	nf		column, spine	1500 nf
compra	nf		shopping, buy, purchase	1500 nf
comunidad	nf		community	1500 nf
conclusión	nf		conclusion, end	1500 nf
conducta	nf		conduct, behavior	1500 nf
consideración	nf		consideration, regard	1500 nf
costa	nf		coast	1500 nf
creación	nf		creation	1500 nf
crisis	nf		crisis	1500 nf
crítica	nf		criticism, critique	1500 nf
culpa	nf		blame, fault	1500 nf
derecha	nf		right, right hand	1500 nf
disciplina	nf		discipline, subject	1500 nf
discusión	nf		discussion, argument	1500 nf
disposición	nf		disposal, disposition	1500 nf
