Phrase	Grammar	Transcription	Translation	Notes
-a aşık olmak	v. 		to fall in love with	
-dan bıkmak	v. 		to get fed up with, to get tired of	
-dan inmek	v.		to descend from, to get off/out of	
-dan nefret etmek	v. 		to hate	
hediye	n. 		gift	
durak	n. 		(bus) stop	
çorba	n. 		soup	
çöp	n. 		garbage	
komik	adj. 		funny	
ünlü	adj. 		famous	
müze	n. 		museum	
bakanlık	n. 		department, bureau, ministry	
giriş	n. 		entrance, entry	
bağırmak	v. 		to shout	
-A sormak	v. 		to ask so.	
-dan korkmak	v. 		to be afraid of	
galiba			I think, presumably	
-sene			why don't you...	
tatil	n. 		vacation	
hoş	adj. 		nice	
çocuk	n. 		child	
cadde	n. 		street	
danışma	n. 		consultation, information	
ön	n. 		front	
görüşmek	v. 		to meet, to discuss	
yeni	adj. 		new	
X ile Y arasında			between X and Y	
üst	n. 		top, upper surface, (the space) above	
alt	n. 		bottom, the space beneath	
arka	n. 		back (the space behind), back side	
yan	n. 		area, part, side (of a matter)	
iç	n. 		interior	
dış	n. 		exterior	
ara	n. 		gap, break, search	
otogar	n. 		bus station	
etraf	n. 		around, sides, the area around	
taraf	n. 		area, side, part	
karşı	adj.		opposite	
güneş	n. 		sun	
kova	n. 		bucket	
gazete	n. 		newspaper	
şemsiye	n. 		umbrella	
kale	n. 		castle, stronghold	
kum	n. 		sand	
top	n. 		ball	
gözlük	n. 		glasses	
defa	n. 		time, occasion	
yine	adv.		again	
toplantı	n. 		meeting	
hayal	n. 		imagination	
çılgın	adj. 		crazy	
ateş	n. 		fire, fever	
kavga etmek	v. 		to fight	
küfür etmek	v. 		to swear	
diş	n. 		tooth	
fırçalamak	v. 		to brush	
acele etmek	v. 		to hurry	
şikayet etmek	v. 		to complain	
dilemek	v. 		to wish	
çıkmak	v. 		to go out, to come out	
yürümek	v. 		to walk	
yorulmak	v. 		to get tired	
yardım	n. 		help	
havalimanı	n. 		airport	
yabancı	n. 		stranger, foreigner	
göstermek	v. 		to show	
-a kadar			as far as (place), until, by, within (time)	
-a sapmak	v. 		to turn to, to stray	
ileride	adv.		in the future, in front, further ahead	
bayağı	adv.		quite	
anlatmak	v. 		to explain	
taşımak	v. 		to carry	
yanlış	adj. 		wrong	
genç	adj. 		young	
söylemek	v. 		to say, to sing	
okumak	v. 		to read	
açmak	v. 		to open	
çekmek	v. 		to pull, to conjugate	
ummak	v. 		to hope	
yardım etmek	v. 		to help	
Pazartesi			Monday	
Perşembe			Thursday	
Salı			Tuesday	
Cuma			Friday	
Çarşamba			Wednesday	
Cumartesi			Saturday	
kusur	n. 		flaw	
son	n. 		end	
soru	n. 		question	
kere	n.		time, occasion	
-a basmak	v. 		to squash	
-a vurmak	v. 		to hit, to strike	
-dan hoşlanmak	v. 		to enjoy	
-dan geçmek	v.		to pass by, to cross, to undergo	
-dan bahsetmek	v. 		to talk about, to mention	
cevap	n. 		answer	
şapka	n. 		hat	
manav	n. 		greengrocer	
geçerli	adj. 		valid	
çıkış	n. 		exit	
yasak	adj. 		forbidden	
at	n. 		horse	
kapı	n. 		door	
kapamak	v. 		to close	
yer	n. 		place	
yakışıklı	adj. 		handsome	
bebek	n. 		baby	
pratik yapmak	v. 		to practice	
muayene etmek	v. 		to examine	
öksürük	n. 		cough	
ağız	n. 		mouth	
saymak	v. 		to count	
ayna	n. 		mirror	
makyaj	n. 		makeup	
-a inanmak	v. 		to believe so., to believe in	
gemi	n. 		boat, ship	
karınca	n. 		ant	
hiçbir şey	n.		nothing	
sebze	n. 		vegetable	
meyve	n. 		fruit	
ödemek	v. 		to pay	
yetmek	v. 		to suffice, to be enough	
kısmak	v. 		to reduce, to cut (expenses)	
yüksek	adj. 		high	
hâlâ	adv.		still, yet	
insan	n. 		human	
-i becermek	v. 		to manage to	
çiçek	n. 		flower	
köprü	n. 		bridge	
-a müsaade etmek	v. 		to allow	
Bence...			In my opinion...	
çarsı	n. 		mall, bazaar	
klima	n. 		air conditioning	
devamlı	adj. 		continuous, constant, permanent	
yıldız	n. 		star	
terlemek	v. 		to sweat	
ağrımak	v. 		to hurt	
silah	n. 		weapon, arms	
susmak	v. 		to remain silent	
susamak	v. 		to be thirsty	
sıkılmak	v. 		to be bored	
birahane	n. 		pub	
hızlı	adj. 		fast	
fincan	n. 		teacup, coffee cup	
bardak	n. 		cup, glass, mug	
gümüş	n.		silver	
dağ	n. 		mountain	
biftek	n. 		steak	
kuvvetli	adj. 		powerful	
şehir	n. 		city	
dünya	n. 		world	
X hariç			except for X	
kamyon	n. 		truck	
kesinlikle	adv.		definitely	
tarihi	adj. 		historical	
çeşit	n. 		type, variety	
basit	adj. 		simple, plain	
şarkı	n. 		song	
sunucu	n. 		(TV) host	
hepimiz			all of us	
daire	n. 		apartment, circle, workplace	
oralarda	adv.		around there	
kenar	n. 		edge	
-dan özür dilmek	v. 		to ask forgiveness from so., to apologize to so.	
Bunun için...			<div>Because of this...</div><div>Therefore...</div>	
lâzım	adj.		necessary	
ses	n. 		sound, voice	
gerek	n. 		need, necessity	
dolmak	v. 		to be full	
dondurmak	v. 		to freeze	
yüzme havuzu	n. 		swimming pool	
bulaşık	n. 		dirty dishes	
yıkamak	v. 		to wash	
şart	n.		condition, requirement	
mecbur	adj. 		forced, compulsory	
gerekli	adj.		necessary	
Ne oluyor?			What's up?<div>What's wrong?</div>	
mutluluk	n. 		happiness	
yalnız	adj. 		alone, lonely	
an	n. 		moment	
görevli	n. 		employee, official	
şikâyet	n. 		complaint	
ay	n. 		month, moon	
felaket	n. 		disaster	
sonunda	adv.		finally, in the end	
öbür	adj.		other, the other	
gürültü	n. 		noise	
devam etmek	v. 		to continue	
berbat	adj. 		terrible, filthy, disgusting	
iğrenç	adj. 		disgusting	
geri almak	v. 		to take back	
bayram	n. 		public holiday	
Sayın...			Dear...	
abone	n. 		subscriber	
kayıt	n. 		recording, record	
kontrol etmek	v. 		to check	
rakam	n. 		digit, figure	
Ayrıca...			In addition...	
değismek	v. 		to change	
şaşırmak	v. 		to be confused, to be amazed	
-i bitirmek	v.		to finish stg.	
eski	adj. 		old, former	
hayret	n. 		surprise	
itiraf etmek	v. 		to confess	
ölmek	v. 		to die	
öldürmek	v. 		to kill	
hastalık	n. 		illness	
sağlık	n. 		health	
yalnızlık	n. 		loneliness	
asker	n. 		soldier	
askerlik	n. 		military service, draft	
kimlik	n. 		ID card	
bakan	n. 		minister	
önlük	n. 		apron	
yağmur	n. 		rain	
yağmurluk	n. 		raincoat	
yaz	n. 		summer	
günlük	adj. 		daily	
iki kişilik	adj.		for two people	
haftalık	adj. 		weekly	
baş	n. 		head, leader, top	
pis	adj. 		filthy, foul	
postalamak	v. 		to mail	
şişmanlamak	v. 		to get fat	
öksürmek	v. 		to cough	
berber	n. 		barber	
dikkatli	adj. 		careful	
vapur	n. 		ferry	
kayak yapmak	v. 		to ski	
-dan kaçınmak	v. 		to avoid -ing	
blucin	n. 		blue jeans	
kravat	n. 		necktie	
takım elbise	n. 		suit	
tıraş olmak	v. 		to shave (oneself)	
-i kızdırmak	v. 		to make so. angry	
en sevdiğim	adj.		my favorite	
gerçek	adj. 		true, real	
dost	n. 		friend	
ilk önce			first of all	
yalan	n. 		lie	
riya	n. 		hypocrisy	
pamuk	n. 		cotton	
giysiler	n. 		clothes	
koruyucu	adj. 		protective	
örtmek	v. 		to cover	
gölge	n. 		shadow	
ayakkabı	n. 		shoe	
sık sık	adv.		often	
göz	n. 		eye	
kira	n.		rent (money)	
yıl	n. 		year	
tur	n. 		tour	
öyle	adv.		like that	
ondan sonra			then, next, after that	
-i planlamak	v. 		to plan to	
ülke	n. 		country	
başarı	n. 		success	
eczacı	n. 		pharmacist	
-i arzu etmek	v. 		to wish for, to desire	
birkaç	adj.		a few	
yanmak	v. 		to burn	
sırt	n.		back (body)	
tavsiye etmek	v. 		to recommend	
ağrı	n. 		pain	
ilaç	n. 		medicine (drug)	
adet	n. 		number, unit	
eğer			if	
merhem	n. 		lotion	
hissetmek	v. 		to feel	
ihtiyaç	n. 		need, necessity	
ishal	n. 		diarrhea	
-dan beri			since	
rahatsız	adj. 		uncomfortable	
düşmek	v. 		to fall	
tokat	n. 		slap	
burun	n. 		nose	
boyun	n. 		neck	
göğüs	n. 		chest (body)	
göbek	n. 		belly	
bacak	n. 		leg	
ayak	n. 		foot	
el	n. 		hand	
kafa	n. 		head, mind	
kulak	n. 		ear	
popo	n. 		butt	
parmak	n. 		finger	
çamur	n. 		mud	
mayo	n. 		bathing suit	
taramak	v. 		to comb, to spray (with bullets)	
tarak	n. 		comb	
eldiven	n. 		gloves	
kaşkol	n. 		scarf	
küpe	n. 		earring	
külotlu çorap	n. 		tights	
dudak	n. 		lip	
bilek	n. 		wrist	
ruj	n. 		lipstick	
yüzük	n. 		ring	
takmak	v. 		to wear (hat, tie)	
acil	n. 		emergency	
grip	n. 		flu	
kanamak	v. 		to bleed	
evvelki	adj.		previous	
akmak	v. 		to seep, to flow	
kırmak	v. 		to break	
karın	n. 		belly	
nezle olmak	v. 		to catch a cold	
boğaz	n. 		throat	
mazeret	n. 		excuse	
ödünç vermek	v. 		to lend	
pişman olmak	v. 		to regret	
kötü	adj. 		bad, evil, worthless	
iyileşmek	v. 		to get better	
tıraş	n.		shave (at the barber)	
jilet	n. 		razor	
mendil	n. 		handkerchief	
macun	n. 		paste	
ip	n. 		string	
diğer	adj.		other, the other	
hesaplamak	v. 		to calculate	
tehlikeli	adj. 		dangerous	
sempatik	adj. 		likable	
kızarmış	adj. 		fried	
-a çarpmak	v. 		to hit, to strike	
ne ... ne ...			neither ... nor ...	
enteresan	adj. 		interesting	
geçmiş	n. 		the past	
iyi pişmiş	adj.		well-cooked	
-dikten sonra	v.suffix		after -ing	
-den önce	v.suffix		before -ing	
-den			without -ing	
temiz	adj.		clean	
temizlemek	v.		to clean	
parça	n.		piece, part	
parçalamak	v.		to break into pieces	
hazırlamak	v.		to get ready	
saçmalamak	v.		to talk nonsense	
-a üflemek	v.		to blow on	
tekrar	adv.		again	
tekrarlamak	v.		to repeat	
birleşmek	v.		to unite	
yerleşmek	v.		to settle	
uzaklaşmak	v.		to go away	
avrupalılaşmak	v.		to europeanize	
seçmek	v.		to choose	
yakışmak	v.		to be suitable	
koyu	adj.		dark (color)	
gelecekte	adv.		in the future	
rejim	n.		diet, regime	
tada bakmak	v.		to sample	
düdük	n.		beep, whistle	
dört gözle beklemek	v.		to look forward to	
günün birinde	adv.		one day	
komşu	n.		neighbour	
eşek	n.		donkey	
olumsuz	adj.		negative	
başkası	n.		someone else	
fakat			but, yet, however	
ahır	n.		stable, barn	
anırmak	v.		to bray	
toplamak	v.		to tidy up, to gather	
-la beraber	adv.		(together) with	
şirket	n.		company	
teklif	n.		offer, proposal	
müşteri	n.		customer	
zaten	adv.		already	
teklif etmek	v.		to propose, to offer	
teyp	n.		tape recorder	
kara	adj.		black, dark (complexion), bad	
çıplak	adj.		naked	
sanatçı	n.		artist	
nohut	n.		chickpea	
tahin	n.		sesame oil	
sarmısak	n.		garlic	
kimyon	n.		cumin	
maydanoz	n.		parsley	
ertesi gün	n.		the following day	
kabuk	n.		shell, skin	
püre	n.		puree	
dövülmüş	adj.		beaten, crushed	
kaşık	n.		spoon	
üzeri	n.		top, upper surface, (the space) above	
kar	n.		snow	
peyzaj	n.		landscape	
pasaj	n.		passage (writing)	
varlıklı	adj.		rich	
hastanlanmak	v.		to get sick	
şarkıcı	n.		singer	
sürekli	adj.		continuous, constant	
yetimhane	n.		orphanage	
kaçmak	v.		to escape	
-la birlikte	adv.		(together) with	
yapımcı	n.		manufacturer, producer	
anlaşma	n.		agreement	
kazanmak	v.		to earn	
katılmak	v.		to join	
dinlenmek	v.		to relax, to rest	
başbakan	n.		prime minister	
söylev vermek	v.		to deliver a speech	
-i karıştırmak	v.		to mix, to stir up, to interfere	
misafir	n.		guest	
amca	n.		paternal uncle	
sohbet etmek	v.		to chat	
tahmin etmek	v.		to guess	
yürüyüşe cıkmak	v.		to go for a walk	
birisi	n.		someone	
hırsız	n.		thief	
eşyalar	n.		belongings	
yok olmak	v.		to disappear	
takip etmek	v.		to follow	
tarif etmek	v.		to describe	
bıyık	n.		moustache	
karakol	n.		police station	
boşamak	v.		to divorce	
-diği için			due to -	
kızmak	v.		to get angry	
fakir	adj.		poor	
-diği zaman			when -	
-diğinde			when -	
-diğinden başka			apart from doing -	
dolaşmak	v.		to wander	
işçi	n.		worker	
tipik	adj.		typical	
kalkış	n.		departure (airplane)	
uçmak	v.		to fly	
uçuş	n.		flight	
yürüyüş	n.		walk, stroll	
gidiş-dönüş	adj.		round trip	
kasadar	n.		cashier	
ısı	n.		temperature, heat	
cesaretli	adj.		brave	
aşırı	adj.		extreme	
kıskanç	adj.		jealous	
heyecanlı	adj.		passionate, excited	
dindar	adj.		religious, devout	
konuşkan	adj.		talkative	
kendinden emin	adj.		self-confident	
neşeli	adj.		cheerful	
seyahat	n.		travel	
-la ilgili	adj.		related to, with regard to	
yaşamak	v.		to live	
tedbirli	adj.		cautious	
kibar	adj.		well-bred, classy	
bazı	adj.		some, certain	
girgin	adj.		sociable	
utangaç	adj.		shy, embarrassed	
duygulu	adj.		sentimental, sensitive	
toleranslı	adj.		tolerant	
değişken	adj.		changeable	
yaratıcı	adj.		creative	
karamsar	adj.		pessimistic	
enerjik	adj.		energetic	
cömert	adj.		generous	
huysuz	adj.		bad-tempered	
çalışkan	adj.		hardworking, studious	
sakin	adj.		quiet	
esprili	adj.		witty	
kaprisli	adj.		capricious	
endişeli	adj.		anxious	
kibirli	adj.		arrogant, vain	
dakik	adj.		punctual	
doğa	n.		nature	
tartışmacı	adj.		argumentative	
samimi	adj.		genuine, friendly	
tembel	adj.		lazy	
hemşire	n.		nurse	
hafıza	n.		memory	
sınavda kalmak	v.		to fail an exam	
dalga	n.		wave	
ince	adj.		thin	
çirkin	adj.		ugly	
koyu tenli	adj.		dark-skinned	
bıyıksız	adj.		clean-shaven	
kel	adj.		bald	
sakallı	adj.		bearded	
yaşlı	adj.		old, elderly	
durmak	v.		to stop	
sahil, kıyı	n.		coast	
sahil yolu	n.		coastal road	
düşürmek	v.		to drop	
bundan sonra			from now on	
Ne sürpriz!			What a surprise!	
zaman geçirmek	v.		to spend time	
voleybol	n.		volleyball	
-i güldürmek	v.		to make so. laugh	
şaka etmek	v.		to joke	
-a hatırlatmak	v.		to remind so.	
Sahi mi?			Really?	
yedirmek	v.		to feed	
-a bildirmek	v.		to inform	
çalıştırmak	v.		to make stg. work, to employ	
saç kesilme biçimi	n.		haircut	
saçları kestirmek	v.		to get a haircut	
büyümek	v.		to grow	
büyütmek	v.		to make bigger, to raise (children)	
soğumak	v.		to cool down	
soğutmak	v.		to cool stg. down, to alienate	
-i korkutmak	v.		to scare	
doğmak	v.		to be born	
çıkarmak	v.		to take out	
gidermek	v.		to remove	
çubuk	n.		stick	
birbiri			each other	
sevişmek	v.		to make love	
anlaşmak	v.		to agree	
gelişmek	v.		to develop	
gene de			still, in spite of that, nonetheless, even so	
henüz	adv.		just now, a minute ago	
hiçbir zaman	adv.		never	
nadiren	adv.		rarely	
