Phrase	Grammar	Transcription	Translation	Notes
quatre			cztery	
habiter			mieszkać; zamieszkiwać	
un appartement			mieszkanie	
la rue			ulica	
le bac			prom	
entrer			wchodzić	
visiter			zwiedzać	
la famille			rodzina	
le cabinet			gabinet	
le travail			praca	
le cabinet de travail			gabinet	
la salle			sala	
manger			jeść	
la salle à manger			jadalnia	
avec			z	
le divan			tapczan	
la fille			córka; dziewczyna	
ici			tutaj	
la chambre			pokój	
les parents			rodzice	
le lit			łóżko	
le garçon			chłopiec	
montrer			pokazać	
le bain			kąpiel	
la cuisine			kuchnia	
la salle de bain			łazienka	
ensuite			potem	
sorter			wychodzić	
