Phrase	Grammar	Transcription	Translation	Notes
白	adj	bái	biały	HSK 2
长	adj	cháng	długi	HSK 2
对	adj	duì	poprawny	HSK 2
高	adj	gāo	wysoki	HSK 2
贵	adj	guì	drogi; szlachetny	HSK 2
好吃	adj	hǎochī	smaczny	HSK 2
黑	adj	hēi	czarny; ciemny; nielegalny	HSK 2
红	adj	hóng	czerwony; popularny; rewolucyjny	HSK 2
近	adj	jìn	bliski	HSK 2
快	adj	kuài	szybki	HSK 2
快乐	adj	kuàilè	szczęśliwy	HSK 2
累	adj	lèi	zmęczony	HSK 2
慢	adj	màn	powolny	HSK 2
忙	adj	máng	zajęty	HSK 2
便宜	adj	piányi	tani	HSK 2
新	adj	xīn	nowy	HSK 2
远	adj	yuǎn	daleki	HSK 2
