Phrase	Grammar	Transcription	Translation	Notes
本	běn	[measure word for books]	HSK 1
个	gè	[measure word for people]	HSK 1
块	kuài	[measure word for pieces]	HSK 1
岁	suì	years old	HSK 1
些	xiē	some	HSK 1
一点儿	yīdiǎnr	a little	HSK 1
