Phrase	Grammar	Transcription	Translation	Notes
帐户		zhànghù		
声音		shēngyīn		
后退		hòutuì		
大脑		dànǎo		
浏览		liúlǎn		
浏览器		liúlǎn qì		
按钮		ànniǔ		
取消		qǔxiāo		
光盘		guāngpán		
选择		xuǎnzé		
关闭		guānbì		
来自		láizì		
部件		bùjiàn		
连接		liánjiē		
用户		yònghù		
控制		kòngzhì		
复制		fùzhì		
剪切		jiǎnqiē		
资料		zīliào		
数据		shùjù		
删除		shānchú		
台式		táishì		
桌面		zhuōmiàn		
屏幕		píngmù		
装置		zhuāngzhì		
拨号		bōhào		
双击		shuāngjī		
下载		xiàzài		
驱动器		qūdòng qì		
各		gè		
编辑		biānjí		
电子邮件		diànzǐ yóujiàn		
电邮		diànyóu		
电子邮箱地址		diànzi yóuxiāng dìzhǐ		
设备		shèbèi		
退出		tuìchū		
领域		lǐngyù		
文件		wénjiàn		
填入		tiánrù		
软盘		ruǎnpán		
文件夹		wénjiànjiā		
运算公式		yùnsuàn gōngshì		
前进		qiánjìn		
功能		gōngnéng		
上网		shàngwǎng		
硬盘		yìngpán		
硬件		yìngjiàn		
图标		túbiāo		
收信箱		shōuxìn xiāng		
信息		xìnxī		
输入		shūrù		
插入		chārù		
填入		tiánrù		
安装		ānzhuāng		
指示		zhǐshì		
指令		zhǐlìng		
互联		hùlián		
国际		guójì		
因特网		yīntè wǎng		
网上服务提供商		wǎngshàng fúwù tígōng shāng		
键盘		jiànpán		
手提式		shǒutí shì		
主机		zhǔjī		
管理		guǎnlǐ		
存储器		cúnchǔ qì		
菜单		càidān		
选项但		xuǎnxiàng dàn		
菜单栏		càidān lán		
选项栏		xuǎnxiàng lán		
微软字处理		wēiruǎn zì chǔlǐ		
调制解调猫		tiào zhì jiětiáo māo		
调制解调器		tiáozhì jiědiào qì		
显示器		xiǎnshì qì		
主板		zhǔbǎn		
滑鼠		huáshǔ		
鼠标		shǔbiāo		
我的电脑		wǒde diànnǎo		
我的公文包		wǒde gōngwénbāo		
我的文档		wǒde wéndàng		
网		wǎng		
新邮件		xīn yóujiàn		
笔记本		bǐjì běn		
开启		kāiqǐ		
打开		dǎkāi		
运行		yùnxíng		
操作系统		cāozuò xìtǒng		
输出		shūchū		
粘贴		zhāntiē		
个人电脑		gèrén diànnǎo		
奔腾		bēnténg		
打印		dǎyìn		
打印机		dǎyìn jī		
处理		chǔlǐ		
程序		chéngxù		
提供		tígōng		
内存		nèicún		
收件人		shōujiànrén		
回收站		huíshōu zhàn		
回信		huíxìn		
重新开机		chóngxīn kāijī		
保存		bǎocún		
另存		lìngcún		
扫描仪		sǎomiáo yí		
滚动条		gǔndòng tiáo		
查找		cházhǎo		
发送		fāsòng		
系列		xìliè		
服务		fúwù		
建立		jiànlì		
关机		guānjī		
单击		dānjī		
软件		ruǎnjiàn		
空间		kōngjiān		
速度		sùdù		
数据表格		shǔjù biǎogé		
拼写检查		pīnxiě jiǎnchá		
开始		kāishǐ		
开机		kāijī		
状态栏		zhuàngtài lán		
储存		chǔcún		
题目		tímù		
系统		xìtǒng		
有形的		yǒuxíng de		
标题栏		biāotí lán		
工具栏		gōngjù lán		
网址		wǎngzhǐ		
用户姓名		yònghù xìngmíng		
版		bǎn		
访问		fǎngwèn		
图像		túxiàng		
网页		wǎngyè		
网站		wǎngzhàn		
视窗		shìchuāng		
文字处理		wénzì chǔlǐ		
文字		wénzì		
工作区		gōngzuò qū		
万维网		wànwéiwǎng		
