Phrase	Grammar	Transcription	Translation	Notes
户头		hùtóu		
自动提款机		zìdòngtíkuǎnjī		
结余		jiéyú		
银行		yínháng		
银行卡		yínháng kǎ		
存折		cúnzhé		
换开		huànkāi		
现金		xiànjīn		
兑现		duìxiàn		
兑现支票		duìxiàn zhīpiào		
出纳窗口		chūnà chuāngkǒu		
收		shōu		
收费		shōufèi		
查		chá		
手续费		shǒuxù fèi		
存钱		cúnqián		
换		huàn		
兑换处		duìhuàn chǔ		
兑换率		duìhuàn lǜ		
外币		wàibì		
用现金		yòng xiànjīn		
大票子		dàpiàozi		
存一笔钱		cúnyībǐqián		
开		kāi		
付账		fù zhàng		
密码		mìmǎ		
人民币		rénmín bì		
美元		měiyuán		
存款		cúnkuǎn		
零钱		língqián		
出纳		chūnà		
旅行支票		lǚxíng zhīpiào		
窗户		chuānghu		
取钱		qǔqián		
