Phrase	Grammar	Transcription	Translation	Notes
闹钟		nàozhōng		
用品		yòngpǐn		
盥洗池		guànxǐchí		
浴帽		yùmào		
浴衣		yùyī		
浴垫		yùdiàn		
浴巾		yùjīn		
浴室		yùshì		
浴缸		yùgāng		
床		chuáng		
床单		chuángdān		
卧室		wòshì		
床头柜		chuángtóu guì		
床罩		chuángzhào		
搅拌机		jiǎobàn jī		
烧断		shāoduàn		
沐浴液		mùyù yè		
烧水		shāoshuǐ		
煮		zhǔ		
书架		shūjià		
启瓶器		qǐpíngqì		
碗		wǎn		
扫帚		sàozhou		
刷		shuā		
烧坏		shāohuài		
炉眼		lúyǎn		
开罐刀		kāiguàndāo		
地毯		dìtǎn		
椅子		yǐzi		
聊天		liáotiān		
五斗柜		wǔdòuguì		
切		qiē		
案板		ànbǎn		
切菜板		qiēcàibǎn		
打扫		dǎsǎo		
洗涤		xǐdí		
堵住		dǔzhù		
壁橱		bìchú		
衣服		yīfu		
茶几		chájī		
梳子		shūzi		
做饭		zuòfàn		
做米饭		zuò mǐfàn		
盖上		gàishàng		
窗帘		chuānglián		
台灯		táidēng		
脏		zāng		
洗碗布		xǐwǎn bù		
洗碗剂		xǐwǎn jì		
洗衣服		xǐ yīfu		
排水		páishuǐ		
下水道		xià shuǐdào		
抽屉		chōutì		
喝		hē		
漏水		lòushuǐ		
擦干		cāgān		
饺子皮		jiǎozi pí		
电饭锅		diànfàn'guō		
电炉		diànlú		
电工		diàn'gōng		
脸		liǎn		
洗脸巾		xǐliǎn jīn		
睡着		shuìzháo		
水龙头		shuǐ lóngtóu		
鱼		yú		
花		huā		
冷冻室		lěngdòng shì		
炸		zhà		
平底锅		píngdǐguō		
家具		jiājù		
保险丝		bǎoxiǎn sī		
垃圾		lājī		
垃圾筒		lājī tǒng		
煤气炉		méiqì lú		
起床		qǐchuáng		
睡觉		shuìjiào		
客人		kèrén		
头发		tóufa		
发刷		fàshuā		
手		shǒu		
衣架		yījià		
大火		dàhuǒ		
卫生		wèishēng		
熨斗		yùndǒu		
烫衣板		tàngyībǎn		
开水壶		kāishuǐ hú		
厨房		chúfáng		
菜刀		càidāo		
锅盖		guōgài		
灯		dēng		
灯泡		dēngpào		
开关		kāiguān		
客厅		kètīng		
小火		xiǎohuǒ		
杂志		zázhì		
烙饼		làobǐng		
床垫		chuángdiàn		
肉		ròu		
小橱		xiǎochú		
小柜		xiǎoguì		
微波炉		wēibō lú		
镜子		jìngzi		
拖把		tuōbǎ		
拖地板		tuō dìbǎn		
音乐		yīnyuè		
报		bào		
烤箱		kǎoxiāng		
画		huà		
削		xiāo		
削皮刀		xiāopí dāo		
像框		xiàngkuàng		
枕头		zhěntou		
枕套		zhěntào		
水管		shuǐguǎn		
盘子		pánzi		
电源插头		diànyuán chātóu		
插上		chāshàng		
水管工		shuǐguǎn'gōng		
锅		guō		
按下		ànxià		
化妆		huàzhuāng		
被子		bèizi		
剃须刀		tìxūdāo		
冰箱		bīngxiāng		
轻松		qīngsōng		
修		xiū		
修理		xiūlǐ		
响		xiǎng		
冲洗		chōngxǐ		
擀		gǎn		
擀面杖		gǎnmiànzhàng		
房间		fángjiān		
拨到		bōdào		
洗发香波		xǐ fā xiāngbō		
刮胡子		guā húzi		
亮		liàng		
淋浴		línyù		
熬		áo		
洗涤池		xǐdí chí		
睡		shuì		
肥皂		féizào		
香皂		xiāngzào		
肥皂盒		féizào hé		
沙发		shāfā		
汤		tāng		
汤勺		tāngsháo		
海绵		hǎimián		
蒸		zhēng		
馒头		mántou		
蒸锅		zhēngguō		
音响		yīnxiǎng		
炖		dùn		
炒		chǎo		
沥水		lìshuǐ		
沥水盆		lìshuǐ pén		
扫地		sǎodì		
泡澡		pàozǎo		
茶		chá		
电视		diànshì		
烫		tàng		
熨		yùn		
牙		yá		
牙刷		yáshuā		
牙膏		yágāo		
毛巾		máojīn		
毛巾架		máojīn jià		
擦干		cāgān		
开		kāi		
打开		dǎkāi		
锅铲		guōchǎn		
吸尘器		xīchén qì		
吸尘		xīchén		
醒来		xǐnglái		
衣橱		yīchú		
衣柜		yīguì		
洗		xǐ		
洗菜盆		xǐcàipén		
洗衣机		xǐyī jī		
抹		mā		
炒锅		chǎoguō		
抹布		mǒbù		
