Phrase	Grammar	Transcription	Translation	Notes
杂技		zájì		
演		yǎn		
动作片		dòngzuò piàn		
女演员		nǚ yǎnyuán		
幕		mù		
大人		dàren		
鼓掌		gǔzhǎng		
拍手		pāishǒu		
观众		guānzhòng		
芭蕾		bālěi		
动画片		dònghuà piàn		
儿童		értóng		
电影院		diànyǐng yuàn		
存衣处		cúnyìchǔ		
近		jìn		
上场		shàngchǎng		
出场		chūchǎng		
喜剧		xǐjù		
喜剧片		xǐjù piān		
音乐会		yīnyuè huì		
音乐厅		yīnyuè tīng		
相声		xiàngshēng		
舞剧		wǔjù		
导演		dǎoyǎn		
离		lí		
纪录片		jìlù piàn		
楼下		lóuxià		
话剧		huàjù		
故事片		gùshi piān		
一楼		yīlóu		
外国片		wàiguó piān		
前排		qiánpái		
多少钱		duōshao qián		
进口片		jìnkǒu piān		
幕间休息		mùjiān xiūxī		
功夫片		gōngfū piàn		
武打片		wǔdǎ piān		
主演		zhǔyǎn		
女主角		nǚ zhǔjiǎo		
男主角		nán zhǔjiǎo		
左边		zuǒbian		
中间		zhōngjiān		
电影		diànyǐng		
片子		piānzi		
歌剧		gējù		
原版		yuánbǎn		
节目单		jiémù dān		
右边		yòubian		
爱情片		àiqíng piān		
排		pái		
场		chǎng		
科幻片		kēhuàn piàn		
银幕		yínmù		
座		zuò		
座位		zuòwèi		
二楼		èrlóu		
看演出		kàn yǎnchū		
拍		pāi		
歌星		gēxīng		
卖完		màiwán		
歌舞		gēwǔ		
开始		kāishǐ		
开演		kāiyǎn		
字幕		zìmù		
配角		pèijué		
剧场		jùchǎng		
剧院		jùyuàn		
戏院		xìyuàn		
惊险片		jīngxiǎn piàn		
今天		jīntiān		
明天		míngtiān		
悲剧		bēijù		
楼上		lóushàng		
带位员		dàiwèiyuán		
西部片		xībù piàn		
