Phrase	Grammar	Transcription	Translation	Notes
酒		jiǔ		
一共		yígòng		
苹果		píngguǒ		
糕点		gāodiǎn		
香蕉		xiāngjiāo		
篮子		lánzi		
饮料		yǐnliào		
糖果		tángguǒ		
推车		tuīchē		
烟		yān		
熟食		shúshí		
贵		guì		
食物		shíwù		
自由		zìyóu		
新鲜		xīnxiān		
冷冻		lěngdòng		
水果		shuǐguǒ		
找		zhǎo		
粮食		liángshí		
菜店		càidiàn		
副食品店		fù shípǐn diàn		
斤		jīn		
…怎么卖？		zěnmemài		
公斤		gōngjīn		
少一点儿		shǎo yīdiǎnr		
荔枝		lìzhī		
市场		shìchǎng		
想买点什么？		xiǎng mǎi diǎn shénme		
肉		ròu		
肉食		ròushí		
桃		táo		
梨		lí		
塑料袋		sùliào dài		
水产		shuǐchǎn		
部		bù		
挑		tiāo		
便宜一点儿		piányí yīdiǎnr		
购物		gòuwù		
卖完了		màiwánle		
豆制品		dòu zhìpǐn		
调味品		tiáowèipǐn		
超级市场		chāojí shìchǎng		
超市		chāoshì		
尝		cháng		
蔬菜		shūcài		
