Phrase	Grammar	Transcription	Translation	Notes
강			rzeka	
칼			nóż	
코			nos	
국			zupa; rosół	
가게			sklep	
가을			jesień	
겨울			zima	
향기			aromat	
가구			meble	
고기			mięso	
누구			kto	
여기			tutaj	
거기			tam	
고양이			kot	
고향			ojczyzna	
항공			lotnictwo	
공항			lotnisko	
건물			budynek	
기후			klimat	
안경			okulary	
개			pies	
학교			szkoła	
음악			muzyka	
강의			lekcja	
의무			obowiązek	
얼굴			twarz	
꼬리			ogon	
문학			literatura	
논의			dyskusja	
희망			nadzieja	
결혼			małżeństwo	
목욕			kąpiel	
감			persymona	
콜라			koka-kola	
노력			wysiłki	
목요일			czwartek	
금요일			piątek	
한국어			język koreański	
이야기			opowiadanie	
녹음기			magnetofon	
물건			rzecz	
미국			Ameryka	
영국			Anglia	
한국			Korea Południowa	
