Phrase	Grammar	Transcription	Translation	Notes
照片	N	zhàopiàn	zdjęcie; fotografia	
和	Conj	hé	i	
个	M	gè	sztuka	klasyfikator ogólny
姐姐	N	jiějie	starsza siostra	
两	Num	liǎng	dwa	
还	Adv	hái	wciąż; jeszcze	
一共	Adv	yígòng	razem	
妹妹	N	mèimei	młodsza siostra	
小	A	xiǎo	mały; drobny	
狗	N	gǒu	pies	
张	M	zhāng		klasyfikator przedmiotów z płaską powierzchnią
当然	A	dāngrán	oczywiście; bezsprzecznie	
真	A	zhēn	prawdziwy	
真	Adv	zhēn	naprawdę	
可爱	A	kěài	uroczy	
爱	V	ài	kochać	
没	Adv	méi	nie	
做	V	zuò	robić; czynić	
工作	V	gōngzuò	pracować	
工作	N	gōngzuò	praca	
贝贝	PN	bèibei		imię psa
大	A	dà	duży; wielki	
多少	QPr	duōshao	ile	
多	A	duō	wiele; dużo	
少	A	shǎo	mały; mało	
喜欢	V	xǐhuan	lubić	
外	Prep	wài	zewnętrzny	
语	N	yǔ	język	
外国	N	wàiguó	zagranica	
百	Num	bǎi	sto	
车	N	chē	samochód; pojazd	
词典	N	cídiǎn	słownik	
电脑	N	diànnǎo	komputer	
孩子	N	háizi	dziecko	
爷爷	N	yéye	dziadek ze strony ojca	
外公	N	wàigōng	dziadek ze strony matki	
系主任	N	xì zhǔrèn	kierownik departamentu	
助教	N	zhùjiào	asystent wykładowcy	
律师	N	lǜshī	adwokat	
工程师	N	gōngchéngshī	inżynier	
# === 9 ===
喝	V	hē	pić	
再	Adv	zài	znowu; ponownie	
号	N	hào	numer; dzień miesiąca	
了	Pt	le		partykuła modalna; partykuła aspektu
宋华	PN	Sòng Huá	Song Hua	imię i nazwisko
怎么样	QPr	zěnmèyang	jak to jest?; co z tym?	
今天	N	jīntiān	dzisiaj; dziś	
大	A	dà	duży; wielki	
今年	N	jīnnián	w tym roku; obecny rok	
年	N	nián	rok	
岁	M	suì	lata	wieku
课	N	kè	lekcja	
星期	N	xīngqī	tydzień	
上午	N	shàngwǔ	rano; przed południem	
上	Prep	shàng	na górze; poprzedni	
下午	N	xiàwǔ	popołudnie	
下	Prep	xià	na dole; następny	
星期日	N	xīngqīrì	niedziela	
生日	N	shēngrì	urodziny	
生	V	shēng	urodzić; urodzić się	
多大	QPr	duōdà	ile ma lat?	
多	Adv	duō	wiele	
出生	V	chūshēng	urodzić się	
出	V	chū	wyjść	
属	V	shǔ	urodzić się w roku ...; mieć znak zodiaku	
聚会	N	jùhuì	spotkanie; zgromadzenie	
会	N	huì	spotkanie	
祝贺	V	zhùhè	gratuluję	
祝	V	zhù	życzyć	
参加	V	cānjiā	uczestniczyć; brać udział	
吃	V	chī	jeść	
蛋糕	N	dàngāo	ciasto	
蛋	N	dàn	jajko	
糕	N	gāo	ciasto	
买	V	mǎi	kupować	
瓶	M	píng	butelka	
红葡萄酒	N	hóng pútǎojiu	czerwone wino	
红	A	hóng	czerwony	
葡萄	N	pútao	winogrono	
酒	N	jiǔ	wino; napój alkoholowy	
北京	PN	běijīng	Pekin	
快乐	A	kuàilè	szczęśliwy	
漂亮	A	piàoliang	piękny; ładny	
烤鸭	N	kǎoyā	pieczona kaczka	
鸭	N	yā	kaczka	
寿面	N	shòumiàn	makaron urodzinowy; makaron długowieczności	
面	N	miàn	twarz; makaron	
晚上	N	wǎnshang	wieczór; wieczorem	
中餐	N	zhōngcān	kuchnia chińska	
西餐	N	xīcān	kuchnia zachodnia	
茶	N	chá	herbata	
可乐	N	kělè	Cola	
雪碧	N	xuěbì	Sprite	
啤酒	N	píjiǔ	piwo	
汉堡	N	hànbǎo	hamburger	
热狗	N	règǒu	hotdog	
面包	N	miànbāo	chleb	
牛奶	N	niúnǎi	mleko	
米饭	N	mǐfàn	gotowany ryż; ryż	
