Phrase	Grammar	Transcription	Translation	Notes
餐车		cānchē	wagon restauracyjny	
显示		xiǎnshì	wystawiać; prezentować	
电子屏幕		diànzǐ píngmù	ekran	
特快		tèkuài	ekspresowy	
下车		xiàchē	wysiadać; wysiadać z pojazdu	z pojazdu
硬座		yìngzuò	miejsce siedzące drugiej klasy	twarde
硬卧		yìngwò	miejsce leżące drugiej klasy	twarde
用餐		yòngcān	jeść posiłek	
慢车		mànchē	pociąg lokalny	powolny pociąg z dużą ilością przystanków
长途		chángtú	dalekobieżny	
下铺		xiàpù	dolne miejsce do leżenia	w wagonie sypialnym
准时		zhǔnshí	punktualny	
单程票		dānchéng piào	bilet w jedną stronę	
人员		rényuán	załoga; personel	
站台		zhàntái	peron	
月台		yuètái	platforma	
来回票		láihuí piào	bilet tam i z powrotem	
卖		mài	sprzedać	
服务		fúwù	obsługiwać	
卧铺		wòpù	miejsce do leżenia w wagonie sypialnym	
小吃		xiǎochī	przekąska	
零食		língshí	przekąska	
软卧		ruǎnwò	miejsce do leżenia pierwszej klasy	miękkie, w wagonie sypialnym
票		piào	banknot; bilet	
售票处		shòupiàochù	kasa biletowa	
整理		zhěnglǐ	uporządkować	
时刻表		shíkè biǎo	rozkład jazdy	
火车站		huǒchē zhàn	stacja kolejowa	
等		děng	klasa; ranga; czekać	
候车室		hòuchēshì	poczekalnia	
上铺		shàngpù	miejsce do leżenia na górze	w wagonie sypialnym
# === 5 ===
去		qù	iść; jechać; odejść; odjechać	
乘客		chéngkè	pasażer	
价钱		jiàqian	cena	
停		tíng	zatrzymać; zaparkować; zatrzymać się	
包		bāo	zapakować; zawinąć	
上车		shàngchē	wsiadać; wsiadać do pojazdu	do pojazdu
换车		huànchē	przesiadać się	
下车		xiàchē	wysiadać; wysiadać z pojazdu	z pojazdu
票		piào	banknot; bilet	
按		àn	nacisnąć	
到站		dàozhàn	przybyć na stację	
公共汽车站		gōnggòng qìchēzhàn	przystanek autobusowy; dworzec autobusowy	
叫		jiào	wołać; nazywać się; zamawiać	
售票员		shòupiàoyuán	sprzedawca biletów	
押金		yājīn	kaucja; depozyt	
方向		fāngxiàng	kierunek	
开		kāi	zaczynać; otwierać; prowadzić pojazd	
司机		sījī	szofer; kierowca	
快		kuài	szybko	
先		xiān	wcześniej; najpierw	
头班地铁		tóubān dìtiě	pierwszy pociąg metro	
末班地铁		mò bān dìtiě	ostatni pociąg metro	
多久来一趟？		duōjiǔ lái yī tàng?	jak często przyjeżdża?	
后		hòu	za; z tyłu; po	
师傅		shīfu	majster	
计程表		jìchéngbiǎo	licznik	
月票		yuèpiào	bilet miesięczny	
下一站		xiàyízhàn	następny przystanek	
租		zū	czynsz; podatek; opłata za wynajem	
慢		màn	powolny	
站		zhàn	przystanek	
地铁		dìtiě	metro	
地铁站		dìtiě zhàn	stacja metro	
坐车		zuò chē	jechać autobusem; jechać pociągiem	
打的		dǎdī	wziąć taksówkę	
打出租车		dǎ chūzūchē	wziąć taksówkę	
打计程车		dǎ jìchéngchē	wziąć taksówkę	
打的士		dǎ díshì	wziąć taksówkę	
天安门广场		Tiān'ānmén guǎngchǎng	plac Tian'anmen	
小费		xiǎofèi	napiwek	
交通		jiāotōng	transport; ruch uliczny; połączenie	
运输		yùnshū	transport; przejazd	
电车		diànchē	trolejbus	
几路		jǐlù	która linia?	w transporcie publicznym
以内		yǐnèi	w ciągu; mniej niż	
# === 6 ===
公里		gōnglǐ	kilometr	
安全带		ānquán dài	pas bezpieczeństwa	
按		àn	nacisnąć	
押金		yājīn	kaucja; depozyt	
租		zū	czynsz; podatek; opłata za wynajem	
加速		jiāsù	przyspieszać	
调整		tiáozhěng	dostosować	
气		qì	pogoda; gaz; powietrze; zapach; oddech; rozzłościć	się
自动挡		zìdòngdǎng	automatyczna skrzynia biegów	
电池		diànchí	bateria; akumulator	
刹车		shāchē	hamować	
刹车闸		shāchē zhá	pedał hamulca	
坏		huài	zły; zepsuty	
前保险杠		qián bǎoxiǎn'gàng	zderzak	
车		chē	pojazd; wóz	
换档		huàndǎng	zmieniać bieg	
收费		shōufèi	pobierać opłatę	
查		chá	badać; sprawdzać	
离合器		líhéqì	sprzęgło	
离合器踏板		líhéqì tàbǎn	pedał sprzęgła	
合同		hétong	umowa	
冷却液		lěngquè yè	płyn w chłodnicy	
信用卡		xìnyòng kǎ	karta kredytowa	
仪表盘		yíbiǎopán	panel; dashboard	
禁止驶入		jìnzhǐ shǐrù	zakaz wstępu	
驾照		jiàzhào	prawo jazdy	
驾驶执入		jiàshǐ zhí rù	prawo jazdy	
空		kōng	niebo; powietrze; pusty; daremny	
发动机油		fādòngjī yóu	olej silnikowy	
足		zú	stopa; wystarczyć	
加		jiā	dodać	
瘪		biě	pusty; nie napompowany; zapadnięty	
油量表		yóuliàngbiǎo	wskaźnik paliwa	
汽油		qìyóu	paliwo; benzyna	
油门		yóumén	pedał gazu; akcelerator	
加油站		jiāyóu zhàn	stacja paliw	
换档杆		huàndànggǎn	dźwignia zmiany biegów	
手套箱		shǒutào xiāng	schowek na rękawiczki	
手闸		shǒuzhá	hamulec ręczny	
前灯		qiándēng	światła przednie	
前大灯		qiándàdēng	światła przednie	
高光灯		gāoguāngdēng	długie światła	
高速公路		gāosù gōnglù	autostrada	
高速公路入口		gāosùgōnglù rùkǒu	wjazd na autostradę	
发动机盖		fādòngjī gài	maska samochodu	
喇叭		lǎba	głośnik; trąba	
点火器		diǎnhuǒ qì	włącznik zapłonu	
包括		bāokuò	składać się z	
保险		bǎoxiǎn	ubezpieczenie	
千斤顶		qiān jīn dǐng	podnośnik	
漏油		lòuyóu	wyciek oleju	
左反光镜		zuǒ fǎn guāng jìng	lewe lusterko	
汽车号牌		qìchē hào pái	tablica rejestracyjna	
限制		xiànzhì	ograniczać	
立升		lìshēng	litr	
低		dī	obniżyć	
手排挡		shǒu páidǎng	manualna skrzynia biegów	
里程		lǐchéng	przebieg	
空档		kōngdàng	bieg jałowy	
禁止鸣喇叭		jìnzhǐ míng lǎbā	zakaz używania klaksonu	
禁止左转弯		jìnzhǐ zuǒ zhuànwān	zakaz skrętu w lewo	
禁止停车		jìnzhǐ tíngchē	zakaz parkowania	
禁止超车		jìnzhǐ chāochē	zakaz wyprzedzania	
禁止机动车通行		jìnzhǐ jīdòngchē tōngxíng	przejazd wzbroniony	
禁止通行		jìnzhǐ tōngxíng	zakaz wjazdu	
禁止调头		jìnzhǐ diàotóu	zakaz zawracania	
里程表		lǐchéngbiǎo	licznik	
过热		guòrè	przegrzać się	
停车		tíngchē	zaparkować; zatrzymać samochód	
停车场		tíngchē chǎng	parking	
零件		língjiàn	części zapasowe	
付帐		fùzhàng	płacić	
挂一档		guàyīdàng	włączyć pierwszy bieg	
铁路道口		tiělù dàokǒu	przejazd kolejowy	
后视镜		hòushìjìng	lusterko wsteczne	
规则		guīzé	przepisy	
租一天		zū yītiān	opłata za wynajem na jeden dzień	
修		xiū	ozdabiać; naprawiać	
倒档		dàodàng	bieg wsteczny	
右		yòu	prawy; prawa	ręka
向右转弯		xiàng yòu zhuànwān	zakręt w prawo	
道路变窄		dàolù biàn zhǎi	droga się zwęża	
