Phrase	Grammar	Transcription	Translation	Notes
девори баланд			wysoki mur; płot	
тахтаи калон			wielka deska	
мактаби нав			nowa szkoła	
дарахти баланд			wysokie drzewo	
кӯча			ulica	
ҳавлӣ			dwór	
сафед			biały	
зард			żółty	
кабуд			niebieski	
чои кабуд			zielona herbata	
сабз			zielony	
барг			liść	
сурх			czerwony	
сиёҳ			czarny	
синф			klasa	
байрақ			sztandar; flaga	
саҳро			pole; step	
майдон			plac	
майдони шаҳр			plac miejski	
маркази саломатӣ			centrum zdrowia	
Шумо дарсро хонед.			Przeczytajcie lekcję.	
Китобро ба ман диҳед.			Dajcie mi książkę.	
Марҳамат, мана китоб.			Proszę, oto książka.	
