Phrase	Grammar	Transcription	Translation	Notes
бу			to
китап			książka
адәм			człowiek
чоң			dorosły
ким?			kto?
немә?			co?
һә			tak
у			tamto
буму			i to
шуму			i tamto
уму			i tamto tam
устаз			mistrz; nauczyciel
шагирт			uczeń
икки			dwa
ишт			pies
мөшүк			kot
дәрис			lekcja
савақ			lekcja
муэллим			nauczyciel
оқуғучи			uczeń
елипбә			alfabet
