Phrase	Grammar	Transcription	Translation	Notes
le couteau	N		nóż	
Madame	N		proszę pani	do dorosłej kobiety
Mademoiselle	N		proszę pani	do młodej dziewczyny
Monsieur			proszę pana	
je			ja	
tu			ty	
il			on	
elle			ona	
nous			my	
vous			wy	
ils			oni	
elles			one	
grand			duży	
grande			duża	
rectangulaire			prostokątny; prostokątna	
long			długi	
longue			długa	
rond			okrągły	
ronde			okrągła	
mince			szczupły; szczupła	
étroit			wąski	
étroite			wąska	
pointu			spiczasty	
pointue			spiczasta	
court			krótki	
courte			krótka	
large			duży; duża	
bas			niski	
basse			niska	
carré			kwadratowy	
carrée			kwadratowa	
épais			gruby; gęsty	
épaisse			gruba; gęsta	
gros			otyły; wielki	
grosse			otyła; wielka	
haut			wysoki	
haute			wysoka	
petit			mały	
petite			mała	
Comment est le ...?			Jaki jest ...?	
