Phrase	Grammar	Transcription	Translation	Notes
אוֹפְנָה			trend / fashion	2L6 Noun
אֵזוֹר			area	2L6 Noun
יֶרַח דְבַש			honeymoon	2L6 Noun
כְּתָב			writing	2L6 Noun
כּתוֹבֶת			address/inscription	2L6 Noun
מַשְׂכּוֹרֶת			salary	2L6 Noun
עֶצֶם			object	2L6 Noun
פִּנְקָס			notepad	2L6 Noun
רַכֶּבֶת			train	2L6 Noun
רְשִימָה			list	2L6 Noun
שוֹר			bull	2L6 Noun
שַׂק שֵינָה			sleeping bag	2L6 Noun
תַרְמִיל גַב			backpack	2L6 Noun
תְנוּעָה			movement	2L6 Noun
גָנַב			steal	2L6 Verb
לִגְנוֹב			to steal	2L6 Verb
נָגַע			touch	2L6 Verb
לָגַעַת			to touch	2L6 Verb
לִנְגוֹעַ			to touch	2L6 Verb
נֶעֱלַם			disappear	2L6 Verb
לְהֵיעָלֵם			to disappear	2L6 Verb
צִלְצֵל			ring,call	2L6 Verb
לְצַלְצֵל			to ring,call	2L6 Verb
תִרְגֵם			translate	2L6 Verb
לְתַרְגֵם			to translate	2L6 Verb
בָּרוּר			clear / obvious	Adjective 2L6
בְּרוּרָה			clear / obvious	Adjective 2L6
בִּלְעֲדֵי			without	2L6
כְּשֶ...			when	2L6
כּאֲשֶר			when	2L6
לְפָנִים			in front	2L6
מֵאָחוֹר			behind	2L6
נִמְאָס			fed up with	2L6
