Phrase	Grammar	Transcription	Translation	Notes
בֶּגֶד יָם			swimsuit	L22
בִּגְדֵי יָם			swimsuit (p)	L22
חָאקִי			khaki	L22
חוּפְשָה			vacation	L22
חֲצָאִית			skirt	L22
חֲצָאִיוֹת			skirts (p)	L22
חַשְמַל			electricity	L22
ישְֹרָאֵלִיוּת			Israeliness	L22
מוֹשָב			settlement	L22
מִכְנָסַיִים			pants	L22
מְעִיל			coat	L22
פִּתְרוֹן			solution	L22
פִּתְרוֹנוֹת			solutions	L22
פֶּתֶק			note	L22
שִׂמְלָה			dress	L22
שְׂמָלוֹת			dresses	L22
מוֹרִיד			take off / decrease	L22
מוֹרִידָה			take off / decrease (f)	L22
לְהוֹרִיד			to take off / decrease	L22
חָזָק			strong	L22
חֲזָקָה			strong (f)	L22
טִיפֵּש			Stupid	L22
טִיפְּשָה			Stupid (f)	L22
טָרִי			fresh	L22
טְרִיָּיה			fresh (f)	L22
מְאוּשָר			happy<br>(doesn't start w/ an s)	L22
מְאוּשֶרֶת			happy (f)	L22
נוֹחַ			comfortable	L22
נוֹחָה			comfortable (f)	L22
תַנָ"כִי			Biblical	L22
לָכֵן			therefore	L22
אַף אֶחָד			nobody	L22
חֲבָל			it's a pity, it's a shame	L22
