Phrase	Grammar	Transcription	Translation	Notes
אִיחוּר			lateness	2L13 Noun
חֶבְדֵל			difference	2L13 Noun
הֶסְבֵּר			explanation	2L13 Noun
הַפְתָעָה			surprise	2L13 Noun
כְּלָל			rule / regulation	2L13 Noun
מִפְעָל			factory	2L13 Noun
עוּבְדָה			fact	2L13 Noun
צְעָקָה			a shout / yell	2L13 Noun
קוּפָּה			cash register	2L13 Noun
שְׂדֵה תְעוּפָה			airport	2L13 Noun
תוֹר			line	2L13 Noun
אִיבֵּד			lose	2L13 Verb
לְאַבֵּד			to lose	2L13 Verb
אִיחֵר			be late	2L13 Verb
לְאַחֵר			to be late	2L13 Verb
הָפַךְ			turn over	2L13 Verb
לַהֲפוֹך			to turn over	2L13 Verb
הִשְאִיר			leave behind	2L13 Verb
לְהַשְאִיר			to leave behind	2L13 Verb
נִרְצַח			be murdered	2L13 Verb
לְהֵירָצַח			to be murdered	2L13 Verb
צָדַק			be correct	2L13 Verb
לִצְדוֹק			to be correct	2L13 Verb
שָלַט			control	2L13 Verb
לִשְלוֹט			to control	2L13 Verb
מְשַגֵעַ			crazy (good) / terrific	Adjective 2L13
מְשַגַעַת			crazy (good) / terrific (f)	Adjective 2L13
נִפְלָא			wonderful	Adjective 2L13
נִפְלָאָה			wonderful (f)	Adjective 2L13
רוֹעֵש			noisy	Adjective 2L13
רוֹעֶשֶת			noisy (f)	Adjective 2L13
אַף עַל פִּי שֶ...			even though / although	2L13
דֶרֶךְ אַגַב			by the way / tangentially	2L13
לַמְרוֹת			despite / in spite	2L13
מֵאֲחוֹרֵי			behind	2L13
מֵעַל			above / over	2L13
מִתַחַת			below / under	2L13
תוֹדָה לָאֵל			thank God	2L13
