Phrase	Grammar	Transcription	Translation	Notes
אָבִיב			spring<br>(season)	L16
אֲדָמָה			earth/ground/land	L16
אֵש			Fire	L16
חָצָב			squill (flower)	L16
נֵר			candle	L16
נֵרוֹת			Candles	L16
סוֹף			end	L16
סְתָיו			autumn, fall	L16
עוֹנָה			season	L16
צֶבַע			color	L16
צְבָעִים			Colors	L16
רַוָוק			single man	L16
רַוָוקָה			single woman	L16
רוֹפֵא			doctor	L16
רוֹפְאָה			doctor (feminine)	L16
בּוֹחֵר			choose	L16
בּוֹחֶרֶת			choose	L16
לִבְחוֹר			to choose	L16
מַתְאִים			fit/appropriate	L16
מַתְאִימָה			fit/appropriate	L16
לְהַתְאִים			to fit	L16
גָּבוֹהַ			Tall, High<br>	L16
גְּבוֹהָה			Tall, High ( f)	L16
נָמוּך			Short (in height), low	L16
נְמוּכָה			Short (in height), low (f)	L16
קָרִיר			chilly, cool	L16
קְרִירָה			chilly, cool (f)	L16
רָזֶה			thin \ skinny	L16
רָזָה			thin \ skinny (f)	L16
שָמֵן			fat	L16
שְמֵנָה			fat (f)	L16
חוּם			brown	L16
יָרוֹק			green	L16
לָבָן			white	L16
סָגוֹל			purple	L16
צָהוֹב			yellow	L16
דִילֶמָה			Dilemma	L16
אֲפִילוּ			even	L16
הַשָנָה			this year	L16
זֶה לָזֶה			to each other	L16
כִּמְעַט			almost	L16
חֲתִיך			good looking (m)	L16
חֲתִיכָה			good looking (f)	L16
