Phrase	Grammar	Transcription	Translation	Notes
אוֹכֵל			eat	Verb L3
יוֹשֵב			sit	Verb L3
מְטַיֵיל			go on a walk	Verb L3
עוֹלֶה			cost	Verb L3
אַחֶרֶת			another	L3
אַחֵר			another	L3
בְּשָֹרִית			of meat	L3
בְּשָֹרִי			of meat	L3
חֲלָבִית			dairy	L3
חֲלָבִי			dairy	L3
יִשְֹרָאֵלִית			Israeli	L3
יִשְֹרָאֵלִי			Israeli	L3
אֶחָד			one	L3
שְנַיִים			two	L3
שְלוֹשָה			three	L3
אַרְבָּעָה			four	L3
חֲמִישָה			five	L3
שִישָה			six	L3
שִבְעָה			seven	L3
שְמוֹנָה			eight	L3
תִשְעָה			nine	L3
עֲשָֹרָה			ten	L3
אֶלֶף			one thousand	L3
חֲמִישִים			fifty	L3
מֵאָה			one hundred	L3
אוֹהֶל			tent	L3
אַכְסַנְיָה			hostel	L3
בֵּית כְּנֶסֶת			synagogue	L3
גֶבֶר			man	L3
דַקָה			minute	L3
יוֹם			day	L3
כִּיסֵא			chair	L3
מִיטָה			bed	L3
מִילָה			word	L3
מָקוֹם			place	L3
רָהִיט			furniture	L3
שָטִיחַ			carpet	L3
שֶקֶל			shekel	L3
כָּל			all / every / each	L3
מַשֶהוּ			something	L3
עוֹד			more	L3
תוֹדָה רָבָּה			thank you very much	L3
חוּמוּס			chick-peas / humus	L3
כַּסְפּוֹמָט			ATM machine	L3
בֶּדְוִוי			Bedouin	L3
