Phrase	Grammar	Transcription	Translation	Notes
אוֹמֵר			mówi	
מֵבִין			rozumie	
מִצְטַעֵר			żałuje; przeprasza	
נוֹסֵעַ			jedzie	
עוֹבֵד			pracuje	
קוֹנֶה			kupuje	
שוֹמֵעַ			słyszy	
צִיבּוּרִי			publiczny	
צִיבּוּרִית			publiczna	
אֵין דָבָר			nieważne; nie ma znaczenia	
בֶטַח			oczywiście; pewnie	
יָמִינָה			po prawej; na prawo	
יָשָר			prosty	
מוֹדִיעִין			informacja; książka telefoniczna	
נָכוֹן			poprawny; ma rację	
שְׂמֹאלָה			po lewej; na lewo	
שְתֵי			dwa	
אֶפֶס			zero	
בּוֹקֶר			poranek	
חֲנוּת			sklep	
לַחְמָנִייָה			bułka	
לַיְלָה			noc	
מִסְפָּר			liczba	
סִפְרִיָיה			biblioteka	
עֲבוֹדָה			praca	
עֶרֶב			wieczór	
צָהֳרַיים			popołudnie	
רְחוֹב			ulica	
שֵירוּתִים			toaleta	
אוֹטוֹבּוּס			autobus	
אֵיך			jak?	
כַּמָה			ile?	
מָתַי			kiedy?	
הָלוֹ			halo	
אַרְכֵאוֹלוֹג			archeolog	
אַרְכֵאוֹלוֹגִית			kobieta archeolog	
דוֹקְטוֹר			lekarz	
הִיסְטוֹרְיָה			historia	
סִימְפוֹנְיָה			symfonia	
רוֹק			muzyka rockowa	
