Phrase	Grammar	Transcription	Translation	Notes
אוֹצָר			treasure	L17
אוֹצָרוֹת			treasures	L17
אוֹר			light	L17
אוֹרוֹת			lights	L17
בֵּית הַמִקְדָש			the temple	L17
זָהָב			gold	L17
חוֹף			beach/shore	L17
חוֹשֶך			darkness	L17
מְגִילָה			scroll	L17
מְעָרָה			cave	L17
נוֹצְרִי			christian	L17
נוֹצְרִיָיה			christian (f)	L17
נְחוֹשֶת			copper	L17
פְּגִישָה			meeting	L17
עָיֵיף			tired	L17
עֲיֵיפָה			Tired (f)	L17
רַע			bad/mean	L17
רַעַה			bad/mean (f)	L17
לַחֲקוֹר			to research	L17
חוֹקֵר			research	L17
חוֹקֶרֶת			research	L17
לִכְעוֹס			to be angry	L17
כּוֹעֵס			be angry	L17
כּוֹעֶסֶת			be angry	L17
לִמְצוֹא			To find	L17
מוֹצֵא			find	L17
מוֹצֵאת			find	L17
לְסַדֵר			to arrange	L17
מְסַדֵר			arrange	L17
מְסַדֶרֶת			arrange	L17
לְהִיוָולֵד			to be born	L17
נוֹלָד			be born	L17
נוֹלֶדֶת			be born	L17
לַעֲזוֹר			To help	L17
עוֹזֵר			help	L17
עוֹזֶרֶת			help	L17
אַלְפַּיים			2000	L17
בָּרֶגֶל			by foot/ on foot	L17
לַסְפִירָה			A.D. (of a date)	L17
אִינְפוֹרְמַצֹיָה			information	L17
הִיסְטוֹרִיוֹן			historian	L17
פַנְטַזְיָה			Fantasy	L17
תֵאוֹלוֹג			theologian	L17
