Phrase	Grammar	Transcription	Translation	Notes
חוֹזֵר			go back	L6 Verb
מְשַׂחֵק			play	L6 Verb
קָם			get up	L6 Verb
רוֹקֵד			dance	L6 Verb
מְעַנְיֵין			interesting	L6
קַל			easy/light	L6
בְּלִי			without	L6
יַחַד			together	L6
כִּי			because	L6
לְפִי			according to	L6
עֶרֶב שַבָּת			shabbath eve	L6
עֶשׂרִים			twenty	L6
שְלוֹשִים			thirty	L6
אַרְבָּעִים			forty	L6
שִישִים			sixty	L6
שִבְעִים			seventy	L6
שְמִוֹנִים			eighty	L6
תִשְעִים			ninety	L6
אָדָם			human	L6
אוֹכֶל			food	L6
אֲרוּחָה			meal	L6
בֵּית סֵפֶר			school	L6
הוֹרֶה			parent	L6
הַפְסָקה			recess	L6
חַקְלָאוּת			agriculture	L6
טֶבַע			nature	L6
טִיוּל			hike	L6
מְכוֹנָה			machine	L6
מִתְנַדֵב			volunteer	L6
שְאֵלָה			question	L6
תַבְלִין			spice	L6
לָמָה			why?	L6
וְעוֹד			plus (+)	L6
פּחוֹת			minus (-)	L6
מִיקְרוֹ-גַל			micro-wave	L6
