Phrase	Grammar	Transcription	Translation	Notes
מְחַפֵּש			search	L4 Verb
מַכִּיר			know<br>(people)	L4 Verb
פּוֹגֵש			meet	L4 Verb
רוֹאֶה			see	L4 Verb
זוֹל			cheap	L4
דוֹדָה			aunt	L4
דוֹד			uncle	L4
כֶּסֶף			money	L4
מוֹכֵר			sales person / clerk	L4
עִיתוֹן			newspaper	L4
שָבוּעַ			week	L4
תִיק			bag /file	L4
אֶת			(Direct Object Marker)	L4
הַיוֹם			today	L4
הַכּוֹתֶל הַמַעֲרָבִי			the Wailing Wall	L4
זֶהוּ			that's it	L4
מָחָר			tomorrow	L4
יוֹם רִאשוֹן			Sunday	L4
יוֹם שֵנִי			Monday	L4
יוֹם שְלִישִי			Tuesday	L4
יוֹם רְבִיעִי			Wednesday	L4
יוֹם חֲמִישִי			Thursday	L4
יוֹם שִישִי			Friday	L4
