Phrase	Grammar	Transcription	Translation	Notes
יוֹרֵד			descend / go down	Verb L8
חַם			hot	L8
כָּחוֹל			blue	L8
כָּשֵר			kosher	L8
מְשַעֲמֵם			boring	L8
קַר			cold	L8
שָקֵט			quiet	L8
בֵּית קָפֶה			Café	L8
גְלוּיָה			postcard	L8
דֶרֶך			way	L8
חוֹלֶה			sick / ill	L8
חוֹרֶף			winter	L8
חַלוֹן			window	L8
חֶשְבּוֹן			bill / check	L8
מִדְבָּר			desert	L8
מֶלְצָר			waiter	L8
מַעְיָין			(water) spring	L8
נוֹף			view	L8
שָׂפָה			language	L8
תַרְגִיל			exercise	L8
תַיָיר			tourist	L8
בְּאֶמְצָע			in the middle (of)	L8
בְּעוֹד			in another...	L8
הַבַּיְתָה			homewards	L8
חוּץ לָאָרֶץ			abroad	L8
כְּבָר			already	L8
לִבְרִיאוּת			bless you!	L8
מַה פִּתְאוֹם			No way!	L8
פִּתְאוֹם			suddenly	L8
תָמִיד			always	L8
תַגִיד			tell!	L8
תַגִידִי			tell!	L8
תַגִידוּ			tell!<br>(pl)	L8
טְרֶמפְּ			hitchhike	L8
