Phrase	Grammar	Transcription	Translation	Notes
בֵּיצָה			egg	L21
בֵּיצִים			eggs	L21
חַסָה			Lettuce	L21
טָעוּת			mistake<br>(not shgiah)	L21
טָעוּיוֹת			mistakes	L21
מַדָע			science	L21
מְנוֹרָה			lamp, Menorah	L21
נָבִיא			prophet	L21
נָבִיאָה			prophetess	L21
נָהָג			driver	L21
נַהֶגֶת			driver (f)	L21
עֵז			goat	L21
עִיזִים			goats	L21
פָּסוּק			verse	L21
פְּסוּקִים			verses	L21
רַעֲיוּן			idea	L21
רַעֲיוֹנוֹת			ideas	L21
תַחֲנָה			station	L21
תַפּוּחַ			Apple	L21
תַרְנְגוֹל			rooster	L21
תַרְנְגוֹלֶת			chickenת,hen	L21
יָכוֹל			Able to, Can	L21
יְכוֹלָה			Able to, Can (f)	L21
מַכִּירָה			recognize, be familiar with, know (f)	L21
לְהַכִּיר			to recognize, be familiar with, know	L21
מַגִּיעַ			arrive	L21
מַגִּיעָה			arrive (f)	L21
לְהַגִיע			to arrive	L21
פּוֹנֶה			turn	L21
פּוֹנָה			turn (f)	L21
לִפְנוֹת			to turn	L21
חָכָם			smart	L21
חֲכָמָה			smart (f)	L21
מֶרְכָּזִי			central	L21
מֶרְכָּזִית			central (f)	L21
גַן עֵדֶן			garden of Eden / Heaven	L21
זְהִירוּת			be careful	L21
כְּלוּם			nothing<br>(not shum davar)	L21
עַל לֹא דָבָר			you're welcome	L21
עֵץ הַדַעַת			the Tree of Knowledge	L21
מַרְוָוה			sage (plant)	L21
שִיר הַשִירִים			the songs of songs	L21
בני ישראל			the people of Israel	L21
תְאֵנָה			fig	L21
תָמָר			date (tree and fruit)	L21
