Phrase	Grammar	Transcription	Translation	Notes
אוֹפִי			character / nature	2L10 Noun
בְּדִיחָה			joke	2L10 Noun
גָאוֹן			genius	2L10 Noun
גוֹלֶם			idiot / fool	2L10 Noun
גַפְרוּר			match	2L10 Noun
חֶבְרֶהמַן			sociable person	2L10 Noun
חֲגִיגָה			celebration	2L10 Noun
חֶמְאָה			butter	2L10 Noun
טִיפְּשוּת			stupidity	2L10 Noun
יְכוֹלֶת			ability	2L10 Noun
כַּדוּרֶגֶל			soccor	2L10 Noun
מַאֲכָל			food	2L10 Noun
מִבְחָן			test / exam	2L10 Noun
מַדְעָן			scientist	2L10 Noun
סוּג			type / kind	2L10 Noun
סִיפּוּר עַם			folk tale	2L10 Noun
פְרָאיֵיר			a sucker	2L10 Noun
צוּרָה			shape / form	2L10 Noun
תוֹצָאָה			consequence / result	2L10 Noun
בָּחַן			examine / test	2L10 Verb
לִבְחוֹן			to examine / test	2L10 Verb
בִּילָה			spend time	2L10 Verb
לְבַלוֹת			to spend time	2L10 Verb
הִגְדִיל			enlarge	2L10 Verb
לְהַגְדִיל			to enlarge	2L10 Verb
הֶעֱבִיר			pass	2L10 Verb
לְהַעֲבִיר			to pass	2L10 Verb
הֶעֱדִיף			prefer	2L10 Verb
לְהַעֲדִיף			to prefer	2L10 Verb
נִיצֵל			take advantage of / use	2L10 Verb
לְנַצֵל			to take advantage of / use	2L10 Verb
סָפַר			count	2L10 Verb
לִסְפוֹר			to count	2L10 Verb
פָּגַע			hurt / insult/ hit	2L10 Verb
לִפְגוֹעַ			to hurt / insult / hit	2L10 Verb
בְּעָיָיתִי			problematic	Adjective 2L10
בְּעָיָיתִית			problematic (f)	Adjective 2L10
גוּפָנִי			physical	Adjective 2L10
גוּפָנִית			physical (f)	Adjective 2L10
טִיפְּשִי			foolish / stupid	Adjective 2L10
טִיפְּשִית			foolish / stupid (f)	Adjective 2L10
קְבוּצָתִי			of a group / collective	Adjective 2L10
קְבוּצָתִית			of a group / collective (f)	Adjective 2L10
קָשוּר			connected to	Adjective 2L10
קָשוּרָה			connected to (f)	Adjective 2L10
בְּתֵיאָבוֹן			bon apetite	2L10
וְכוּלֵי			et cetera	2L10
חֲסַר			..less	2L10
עֲדַיִין			still	2L10
