Phrase	Grammar	Transcription	Translation	Notes
גְבוּל			border(m)	Noun 2L2
גֵיהִנוֹם			hell	Noun 2L2
דֶשֶא			grass	Noun 2L2
הוֹדָעָה			notice	Noun 2L2
הַרְצָאָה			lecture	2L2 Noun
חַמְסִין			heat wave	Noun 2L2
חָצֵר			yard(f)	Noun 2L2
יָרֵחַ			moon	Noun 2L2
כּוֹכָב			star	2L2 Noun
לוּח מוֹדָעוֹת			billboard notice board	Noun 2L2
מַדֹרִיך			guide	Noun 2L2
מָוֶות			death	Noun 2L2
מַפְתֵח			key(m)	Noun 2L2
נְיָיר			paper(m)	Noun 2L2
נֶצַח			eternity	Noun 2L2
סוֹד			secret(m)	Noun 2L2
סוּכָּה			tabernacle, succa, booth	Noun 2L2
עַם			people/nation	Noun 2L2
עָנָן			cloud	Noun 2L2
פַּח אַשְפָּה			garbage can	Noun 2L2
צַדִיק			righteous person	Noun 2L2
צִיפּוֹר			bird	Noun 2L2
קוֹלְנוֹעַ			cinema	Noun 2L2
רֶגֶש			feeling(m)	Noun 2L2
רוּחַ			wind	Noun 2L2
רָשָע			wicked	Noun 2L2
תִינוֹק			baby(m)	Noun 2L2
תִקְוָוה			hope	Noun 2L2
בָּרָא			create	Verb 2L2
לִבְרוֹא			to create	Verb 2L2
מביא<br>הַבִיא			bring	2L2 Verb
לְהָבִיא			to bring	Verb 2L2
נִמְצָא			be found	Verb 2L2
לְהִימָצֵא			to be found	Verb 2L2
תָפַס			catch	Verb 2L2
לִתְפוֹס			to catch	Verb 2L2
חָמִים			a bit warm	Adjective 2L2
חֲמִימָה			a bit warm(f)	Adjective 2L2
סָגוּר			closed	Adjective 2L2
סְגוּרָה			closed(f)	2L2 Adjective
פָּתוּחַ			open<br>(adj.)	2L2 Adjective
פְּתוּחָה			open(f)	Adjective 2L2
אֵצֶל			at/with<br>(people)	2L2
כָּזֶה			such<br>(m)	2L2
כָּזֹאת			such<br>(f)	2L2
כָּאֵלֶה			such<br>(pl)	2L2
לְמַטָה			down	2L2
מוֹצָאֵי שַבָּת			Saturday evening	2L2
מָחֳרָתַיִים			the day after tomorrow	2L2
