Phrase	Grammar	Transcription	Translation	Notes
消息				
成绩				
语文				
数学				
外语				
名				
表扬				
奖励				
打人				
打				
管				
严				
提高				
得到				
成才				
课外				
活动				
组				
按照				
兴趣				
报名				
表格				
物理				
梦想				
科学家				
搞				
科学				
研究				
发明				
创造				
实现				
从				
起				
任何				
困难				
掌握				
基础				
解决				
知识				
方法				
同意				
意见				
照顾				
明年				
甲方				
重要				
乙方				
过程				
