Phrase	Grammar	Transcription	Translation	Notes
逛		guàng	przechadzać się; odwiedzić	
裙子		qúnzi	spódnica	
顶		dǐng	 szczyt; czubek	
帽子		màozi	kapelusz	
嗬		hē	ach	
这么		zhème	tak; w ten sposób	
陪		péi	towarzyszyć	
风景		fēngjǐng	sceneria; krajobraz	
特别		tèbié	szczególnie; specjalny	
美		měi	Ameryka; piękny	
烤鸭		kǎoyā	kaczka pieczona	
只		zhī	tylko	
病		bìng	choroba; chory	
抽时间		chōushíjiān	znaleźć czas	
时间		shíjiān	czas	
看		kàn	zobaczyć; odwiedzić	
已经		yǐjing	już	
以前		yǐqián	zanim; wcześniej	
上		shàng	na; nad; pierwszy z dwóch; poprzedni; zeszły; ostatni; wspinać się; wchodzić na	
洗		xǐ	myć; prać; brać kąpiel	
衣服		yīfu	ubrania	
枝		zhī	gałąź	
洗澡		xǐzǎo	kąpać się; brać prysznic	
玩		wán	bawić się	
上海		Shànghǎi	Szanghaj	
