Phrase	Grammar	Transcription	Translation	Notes
הוֹלֵךְ			idzie	
עָף			lata	
כְּלוּב			klatka	
קֵן			gniazdo	
מְזַמֵּר			śpiewa	
קוֹל			głos	
זֶה			ten	
הַזֶּה			tenże	
זֹאת			ta	
הַזֹּאת			taże	
נוֹצָה			pióro	ptasie
עוֹף			ptak; drób	
תַּרְנְגוֹל			kogut	
אַוָּז			gęś	
כֶּסֶת			pierzyna; kołdra	
לַיְלָה			noc	
יַשֵׁן			śpi	
עַיִן			oko	
רוֹאֶה			widzi	
# === 14 ===
עוֹבֵד			pracuje; uprawia	
אָחוּ			łąka	
גַּנָּן			ogrodnik	
זוֹרֵעַ			sieje	
תַּפּוּחֵי־אֲדָמָה			ziemniaki	
לוּל			kurnik	
גִּיס			szwagier	
זַגָּג			szklarz	
שִׁמְשָׁה			szyba	
זְכוּכִית			szkło	
כּוֹס			szklanka; kielich	
קוֹבֵעַ			wprawia; wsadza	
בַּקְבּוּק			flaszka; karafka	
מִשְׁקָפַיִם			okulary	
אֹזֶן			ucho	
שׁוֹמֵעַ			słucha; słyszy	
עִוֵּר			ślepy	
חֵרֵשׁ			głuchy	
זַיִת			oliwka	
חָנוּת			sklep	
# === 15 ===
יָד			ręka	
אֶצְבַּע			palec	
מְעַט			trochę	
כִּמְעַט			prawie; niemal	
מְלָאכָה			praca; dzieło	
פֶּה			usta	
אַף			nos	
מֵרִיחַ			wącha; czuje	
לוֹבֵשׁ			ubiera	
מְדַבֵּר			mówi; rozmawia	
שִׂמְלָה			suknia	
סִנָּר			fartuch	
יֶלֶד			chłopiec; dziecko	
מִכְנָסַיִם			spodnie	
חָזִיָה			kamizelka	
מְעִיל			surdut	
כֶּלֶב			pies	
שׁוֹמֵר			strzeże	
יַלְדָה			dziewczynka	
זְמָן			czas	
# === 16 ===
זָקֵן			stary	
שָׂב			dziadek	
לָכֵן			dlatego	
שָׂם			kładzie	
סַכִּין			nóż	
חַד			ostry	
אוֹלָר			scyzoryk	
כַּאֲשֶׁר			gdy; skoro	
גַּנָּב			złodziej	
נוֹבֵחַ			szczeka	
בַּעַל־הַבַּיִת			gospodarz	
שׁוֹלֵחַ			posyła	
מְשָׁרֵת			służący	
מְגָרֵשׁ			wypędza; oddala	
בָּא			przychodzi; przyszedł	
# === 17 ===
בַּיִת			dom	
יַלקוּט			torba	
לִפְנֵי			przed	
מֻנָּח			leży	
תָּלוּי			zawieszony; wisi	
דֶּגֶל			chorągiew; sztandar	
שָׁחוֹר			czarny	
מְשַׂחֵק			gra	
כַּדּוּר			piłka; kula	
עֲשָׁשִׁית			lampa	
אוֹר			światło	
נֵר			świeca	
בֵּן			syn	
עֶרֶב			wieczór	
שָׂבָה			babka	
עִבְרִי			hebrajski	
לְאָן?			dokąd?	
שָׁם			tam	
לְאוֹר			przy świetle	
# === 18 ===
חָבֵר			kolega; towarzysz	
אֶתְמוֹל			wczoraj	
סַל			kosz	
נָשַׁק			całował	
מְנַגֵּן			gra	
פְּסַנְטְרִין			fortepian	
פְּסַנְתֵּר			fortepian	
כִּנּוֹר			skrzypce; harfa	
יוֹדֵעַ			wie; zna; umie	
לְנַגֵּן			grać	
לָשִׁיר			śpiewać	
מְנֻמָּס			grzeczny	
שׁוֹבָב			swawolny; niegrzeczny	
שַׁבָּת			sobota	
# === 19 ===
נָהָר			rzeka	
דָּג			ryba	
מֵאַיִן?			skąd?	
שׁוֹנֶה			różny	
יַיִן			wino	
שֵׁכָר			piwo	
חַיָּה			zwierzę	
מְבַשֵׁל			gotuje	
מִטְבָּח			kuchnia	
גֶּרְמַנִּי			niemiecki	
שָׂפָה			warga; mowa	
הָר			góra	
חַיָּה־רָעָה			dzikie zwierzę	
אַרְיֵה			lew	
מֶלֶךְ			król	
# === 20 ===
פִּיל			słoń	
שׁוּעָל			lis	
דֹּב			niedźwiedź	
זְאֵב			wilk	
חָזָק			silny	
עֲרוּם			chytry	
דּוֹמֶה			podobny	
טוֹרֵף			pożera; drapieżny	
מִתְפַּלֵּל			modli się	
סִדּוּר			modlitewnik	
שָׁכֹב			leżeć; położyć się	
פּוֹלַנִּית			po polsku	
חֲבֵרָה			koleżanka	
אַחֵר			inny	
שָׁעוֹן			zegar	
חָתוּל			kot	
עַכְבָּר			mysz	
יָחֵף			bosy	
אֵיךְ?			jak?	
לִישׁוֹן			spać	
כָּאֹב			boleć; chorować	
# === 21 ===
אַדֶּרֶת			płaszcz	
אַדֶּרֶת־שֵׂעָר			futro	
מִגְבַּעַת			kapelusz	
לִלְמֹד			uczyć się	
חֹרֶף			zima	
קַיִץ			lato	
קַר			zimny; zimno	
הַכֹּל			wszystko; wszyscy	
מֵאֵת			z; od	
הָיָה			był	
הָיוּ			byli; były	
סֻכָּה			chata	
צָהֳרַיִם			południe	
עָצֵל			leniwy	
בֵּיצָה			jajko	
מְטִילָה			znosi	jajka
תַּרְנְגֹלֶת			kura	
אָבוֹת			rodzice; przodkowie	
תֵּן!			daj!	
חָבִיב			miły; kochany	
חֲבִיבָה			miła; kochana	
# === 22 ===
אֶל			do; przy; obok	
בּוֹכֶה			płacze	
יָצְאָה			wyszła	
עֲדַיִן			jeszcze	
שָׁבָה			wróciła	
יָרֵא			boi się	
לָלֶכֶת			iść	
לְבַד			sam; tylko sam	
חוֹלֶה			chory	
רֵעַ			przyjaciel; bliźni	
עָלַי			na mnie	
זֶה...			od	czasu
רוֹפֵא			lekarz; leczy	
פַּעַם			raz	
מְרַפֵּה			leczy	
תְּרוּפָה			lek; lekarstwo	
שָׁבִים			wracają	
לָשֶׁבֶת			siedzieć; mieszkać	
כְּבָר			już	
# === 23 ===
חַלָּשׁ			słaby	
