Phrase	Grammar	Transcription	Translation	Notes
la rue	nf	ʀy	street	
occuper	v	ɔkype	to occupy	
le âge	nm	ɑʒ	age	
le prix	nm(pl)	pʀi	price; prize	
gagner	v	gaɲe	to win, earn	
un effet	nm	efɛ	effect	
tirer	v	tiʀe	to pull, fire	
un avocat	nm	avɔka	lawyer	
la grâce	nf	gʀɑs	thanks, grace, favour	
la voix	nf(pl)	vwɑ	voice	
le général	nadj	ʒeneʀal	general	
le noir	nadj	nwaʀ	black	
long	adv,nadj	lɔ͂	long, lengthy	
apprendre	v	apʀɑ͂dʀ	to learn	
dix	det,nmi	dis,	ten	
un accident	nm	aksidɑ͂	accident	
probablement	adv	pʀɔbabləmɑ͂	probably	
le bout	nm	bu	bit, tip, end	
un ordre	nm	ɔʀdʀ	order	
incroyable	nadj(f)	ɛ͂kʀwajabl	incredible, unbelievable	
la scène	nf	sɛn	scene	
le voyage	nm	vwajaʒ	trip, journey	
retrouver	v	ʀ(ə)tʀuve	to find, recall	
la force	nf	fɔʀs	force	
simplement	adv	sɛ͂pləmɑ͂	simply	
ailleurs	adv	ajœʀ	elsewhere, somewhere else	
la situation	nf	sitɥasjɔ͂	situation	
protéger	v	pʀɔteʒe	to protect	
un hôtel	nm	ɔtɛl, otɛl	hotel	
utiliser	v	ytilize	to use	
la sœur	nf	sœʀ	sister	
le complètement	adv,nm	kɔ͂plɛtmɑ͂	completely	
le crime	nm	kʀim	crime	
le dos	nm(pl)	do	back	
un idiot	nadj	idjo, idjɔt	idiot, fool, stupid	
une armée	nf	aʀme	army	
la sale	nadj(f)	sal	dirty	
la liste	nf	list	list	
un anniversaire	nadj(f)	anivɛʀsɛʀ	anniversary, birthday	
un oncle	nm	ɔ͂kl	uncle	
la victime	nf	viktim	victim	
un arrêté	nadj	aʀete	decree, order	
la paix	nf(pl)	pɛ	peace	
battre	v	batʀ	to beat, hit	
absolument	adv	apsɔlymɑ͂	absolutely	
finir	v	finiʀ	to finish	
libre	adj(f)	libʀ	free	
un avion	nm	avjɔ͂	plane	
le rouge	nadj(f)	ʀuʒ	red	
retourner	v	ʀ(ə)tuʀne	to return, go back	
réussi	adj	ʀeysi	successful	
le bateau	nm	bato	boat, ship	
stupide	adj(f)	stypid	stupid, silly, bemused	
le médecin, la médecin	nm	medsɛ͂	physician, doctor	
la balle	nf	bal	ball, bullet	
la faim	nf	fɛ͂	hungry	
le contrôle	nm	kɔ͂tʀol	control	
la table	nf	tabl	table	
le fond	nm	fɔ͂	bottom	
le bordel	nm	bɔʀdɛl	brothel, mess, chaos	
une habitude	nf	abityd	habit	
une impression	nf	ɛ͂pʀesjɔ͂	impression	
la surprise	nf	syʀpʀiz	surprise	
porter	nm,v	pɔʀte	to wear, carry	
un autour	adv,nm	otuʀ	around	
la colère	nf	kɔlɛʀ	anger	
un or	conj,nm	ɔʀ	gold; hence, thus	
la ligne	nf	liɲ	line	
magnifique	adj(f)	maɲifik	magnificent	
le gauche, la gauche	nadj(f)	goʃ	left	
le clair	adv,nadj	klɛʀ	clear	
neuf	det,adj,nmi	nœf	nine; new	
le cadeau	nm	kado	present, gift	
le risque	nm	ʀisk	risk	
le système	nm	sistɛm	system	
un inspecteur	nm	ɛ͂spɛktœʀ, -tʀis	inspector	
hors	adv,prep	ˊɔʀ	except, outside	
le dedans, la dedans	adv,nm(pl),prep	d(ə)dɑ͂	inside, indoors	
expliquer	v	ɛksplike	to explain	
une espèce	nf	ɛspɛs	species	
la montre	nf	mɔ͂tʀ	watch	
le pied	nm	pje	foot	
le présent	nadj	pʀezɑ͂	present;&nbsp;gift	
plusieurs	det,adj,pro	plyzjœʀ	several	
marcher	v	maʀʃe	to walk	
la lumière	nf	lymjɛʀ	light	
la réponse	nf	ʀepɔ͂s	the answer,&nbsp;the&nbsp;response	
le coin	nm	kwɛ͂	corner	
suivre	v	sɥivʀ	to follow	
la moitié	nf	mwatje	half	
le club	nm	klœb	club	
pareil	nadj	paʀɛj	similar, likewise; peer, equal	
joli	adj	ʒɔli	pretty, attractive	
le camp	nm	kɑ͂	camp	
vouloir	nm,v	vulwaʀ	to want	
envoyer	v	ɑ͂vwaje	to send	
la mission	nf	misjɔ͂	mission	
le soleil	nm	sɔlɛj	sun	
selon	prep	s(ə)lɔ͂	according to	
un arrière	adji,adv,nm	aʀjɛʀ	back, rear	
lire	v	liʀ	to read; lira	
doucement	adv	dusmɑ͂	gently, softly	
tenir	v	t(ə)niʀ	to hold	
la sortie	nf	sɔʀti	the exit	
exact	adj	ɛgza(kt), ɛgzakt	exact, correct	
la recherche	nf	ʀ(ə)ʃɛʀʃ	research, search	
continuer	v	kɔ͂tinɥe	to continue	
poser	v	poze	to put, pose, ask	
le chaud	adv,nadj	ʃo	warm, hot	
la lettre	nf	lɛtʀ	letter	
le tueur	nm	tɥœʀ, -øz	killer, hit man	
une avance	nf	avɑ͂s	advance	
une arrivée	nf	aʀive	arrival	
le bar	nm	baʀ	bar	
quitter	v	kite	to leave	
connaître	v	kɔnɛtʀ	to know	
la loi	nf	lwa	law	
le gamin	nm	gamɛ͂, in	kid	
le professeur, la professeur	nm,nf	pʀɔfesœʀ	professor, teacher	
le froid	nadj	fʀwa	cold	
la forme	nf	fɔʀm	form	
normal	adj	nɔʀmal	normal	
le but	nm	by(t)	goal, aim, objective, purpose	
une offre	nf	ɔfʀ	offer	
le conseil	nm	kɔ͂sɛj	advice, counsel, council	
debout	adv	d(ə)bu	standing	
dangereux	adj(pl)	dɑ͂ʒʀø, -øz	dangerous	
tranquille	adj(f)	tʀɑ͂kil	quiet	
la boîte	nf	bwat	box	
le ciel	nm	sjɛl, sjø	sky	
la classe	nf	klɑs	class	
le danger	nm	dɑ͂ʒe	danger	
une enquête	nf	ɑ͂kɛt	inquiry, enquiry, investigation	
la télé	nf	tele	TV	
oublier	v	ublije	to forget	
la visite	nf	vizit	visit	
le juge, la juge	nm,nf	ʒyʒ	judge	
le poste, la poste	nm,nf	pɔst	post, position; post office	
une attaque	nf	atak	attack	
la touche	nf	tuʃ	button, key, touch, touchline	
la droite	nf	dʀwat	right	
triste	adj(f)	tʀist	sad	
aimer	v	eme	to like, love	
le vivant	nadj	vivɑ͂	alive, living	
coucher	nm,v	kuʃe	to lie down, sleep	
la tombe	nf	tɔ͂b	grave, tomb	
la preuve	nf	pʀœv	proof	
la dame	intj,nf	dam	lady	
le flic, la flic	nm,nf	flik, flikɛt	cop	
écouter	v	ekute	to listen to	
la cuisine	nf	kɥizin	cooking, kitchen	
la relation	nf	ʀ(ə)lasjɔ͂	relationship	
le dossier	nm	dosje	file, record; case	
sentir	v	sɑ͂tiʀ	to feel, smell	
le blanc	adj,nm	blɑ͂	white	
la chanson	nf	ʃɑ͂sɔ͂	song	
la gueule	nf	gœl	mouth, trap	
foutre	v,nm	futʀ	to f*ck, shove off	
la santé	nf	sɑ͂te	health	
déjeuner	nm,v	deʒœne	lunch; to have lunch	
pourtant	adv	puʀtɑ͂	yet, nonetheless, nevertheless	
le change	nm	ʃɑ͂ʒ	exchange	
le travers	nm(pl)	tʀavɛʀ	breadth, across; fault, amiss	
ouvrir	v	uvʀiʀ	to open	
la âme	nf	ɑm	soul	
voler	v	vɔle	to steal, rob; fly	
le centre	nm	sɑ͂tʀ	center	
chacun	pro	ʃakœ͂, ʃakyn	each	
le lieutenant	nm	ljøt(ə)nɑ͂	lieutenant	
le certain	adj,det,nm,pro	sɛʀtɛ͂, ɛn	certain, sure	
la compagnie	nf	kɔ͂paɲi	company	
la clé	nf	kle	key	
la manière	nf	manjɛʀ	manner, way	
différent	adj	difeʀɑ͂, ɑ͂t	different	
le bord	nm	bɔʀ	edge, side	
la décision	nf	desizjɔ͂	decision	
vendre	v	vɑ͂dʀ	to sell	
un enfer	nm	ɑ͂fɛʀ	hell	
le diable	intj,nm	djɑbl	devil	
un appartement	nm	apaʀtəmɑ͂	appartment, flat	
étrange	nadj(f)	etʀɑ͂ʒ	strange, odd	
monter	v	mɔ͂te	to go up, rise, assemble	
le signe	nm	siɲ	sign	
la bouche	nf	buʃ	mouth	
écrire	v	ekʀiʀ	to write	
le cheval	nm	ʃ(ə)val, o	horse	
le responsable, la responsable	nadj(f)	ʀɛspɔ͂sabl	responsible	
le coupable, la coupable	nadj(f)	kupabl	guilty	
une honte	nf	ˊɔ͂t	shame	
emmener	v	ɑ͂m(ə)ne	to take (a person, from a place)	
le soin	nm	swɛ͂	care	
le milieu	nm	miljø	middle	
le prochain	nadj	pʀɔʃɛ͂	next	
rire	nm,v	ʀiʀ	to laugh	
le cerveau	nm	sɛʀvo	brain	
la voie	nf	vwa	road, lane, route, track, way	
un amoureux	nadj(pl)	amuʀø, -øz	in love, amorous	
le silence	nm	silɑ͂s	silence	
la drogue	nf	dʀɔg	drug	
la blague	nf	blag	joke	
