Phrase	Grammar	Transcription	Translation	Notes
acı

acılı
açık
açmak
2d
adam
Adana
adet
Ağustos
git
Akdeniz
akıllı
akşam
alın
alışveriş
alışveriş merkezi
alkışlamak
almak
alı

altın
ama
an
anahtar
Ankara
anlam
anlamak
anlatmak
anne

ara
araba
araç
Aralık
aramak
arka
arkadaş
atkı
atmak
avuç
ayakkabı
ayakkabılık
aynı
ayran
baba
bahçe
baklava
bakmak
balık
balon
banka
banyo
banyo yaprak
başarı
başarılı
başbakan
başlamak
beceri
beğenmek
bekar
beklemek
belediye
ben
bereket
beş

beş yüz
bilet
bilgisayar
bilmek
binmek
bir

biraz
bisiklet
bitmek
biyoloji
biz

borç
Bosnalı
boy
bölüm
bu

buçuk
bugün
Bursa
buyurmak
cadde
ceket
cetvel
cevaplamak
cuma
cumartesi
cümle
çağlayan
çalışmak
çamaşır makinesi
çanta
çarşamba
Çay
çeyrek
çıkarmak
çıkmak
çıta

çiçek
çipura
çizgili
çizmek
çok

çorba
çözmek
daha
damat
defter
değerlendirmek
deği!
demet
ders

ders programı
derya kuzusu
dışarı
dikkat

dil

dil bilgisi
dilim
dinlemek
dinlenmek
diyalog
doğru
dokuz
dolaşmak
dolu
dönmek
düğün
dün

dünya
düşünmek
efendi

Ege
egzersiz
Ekim
ekmek
eldiven
elli

elma
erken
eşek
eşleştirmek
etkinlik

ev

evet

evli

evlilik
evsiz

Eylül

fındık

fıstık

film

fizik
fotoğraf
Totoğraf makinesi
fotoğraflı
Gaziantep
gece
gecelik
geçmek
geçmiş
gelecek
gelin
gelmek
gemi
gitmek
giyim
giymek
giysi
gömlek
görevli
gram

güle güle
gümüş

gün
gündüz
güneş
güneşli
günlük
hafta

hafta içi
hafta sonu
hâl

halı

hamsi

han

hangi
hanım
hanımefendi
hava
hayat
hayırlı işler
hazırlamak
hazırlık
Haziran
hediye
hediye etmek
hemen
heyecan
hırka

hızlı

Hoş bulduk.
Hoş geldiniz.
hoşlanmak
içeri
içmek
ifade

iki

iki yüz
ilgili

ilk
ilkbahar
ince
incelemek
indirim
İngilizce
insan

ip
İstanbul
istemek
İstiklal Caddesi
iş

iş yeri

iyi

kaç
kaçmak
kadar
kahvaltı
kahvaltı etmek
kahve
kalem
kalın
kalıp
kalkmak
kalmak
kangal
kapı
Karadeniz
kardeş
karın
karpuz
Kasım
kavram
kazak
kefir
kelime
kendi
kırtasiye
kış

kışlık
kıyafet
kıyma
Kızıldeniz
kilo
kilogram
kilometre
kimya
kira
kiralık
kişi

kitap
komşu
konser
konu
konuşmak
koro
koşmak
koymak
koyu
köprü
kullanma
kullanmak
kumaş
kurmak
kuruş
kuruyemiş
kuyumcu
kültür
lahmacun
levrek
limon
limonlu
ümonsuz
lira

litre
lokanta
makarna
manav
market
Marmara
Mart
masa
matematik
maydanoz
Mayıs
mercan
mercimek
merhaba
mesaj
metre
metro
mevsim
mevsimlik
meyve
meyve SUyu
miktar
misafir
muz
müşteri
müzik
nasıl

ne

ne kadar
ne zaman
nere
nezaket
niçin
Nisan
Ocak

okul
okumak
on

on bir

on iki
ora

otel
otobüs
oynamak
oyun
ödeme
ödemek
öğrenci
öğretmen
önce
önemli
özgeçmiş
pahalı
paket
palto
pantolon
para
para çekmek
para ÜStü
parasız
park
patates
pazar
pazartesi
peki
pencere
perde
perşembe
peşin
peynir
pide
pirinç
plan
rehberlik
renk
renkli
resim
Romanyalı
saat
sabah
sadece
Sağol.
salı
salkım
santimetre
satmak
saygı
seçenek
sekiz
sepet
ses

sevgi
sevgili
sevmek
seyahat
seyahat etmek
seyirci
seyretmek
sıcak
sınav
sıralamak
sinema
siz

soğan
sokak
solmak
sonbahar
sonra
soru
sosyal
söylemek
spor
spor salonu
sporcu

su

sucuk
SUSUZ
sürmek
süt
sütsüz
şalgam suyu
şans
şanslı
şarkı
şarkı söylemek
şeker
şekerli
şekersiz
şiradi
şort
Şubat
taksi
taksit
takvim
tamamlamak
tane

terih
tartışmak
tatil

taze

tek
telefon
temel
Temmuz
tepsi
tercih etmek
terlik
teşekkür etmek
tişört
tiyatro
top
toplantı
tren

tuz

Tuz Gölü
tuzlu
tuzluk
İUZSUZ
Türk
Türkçe
Türkiye
UCUZ
uçak
ulaşım
ulaşmak
uyanmak
uyumak
uzun

Üç

ünite
üniversite
ünlü

Ütü
ütülemek
üzüm
Van Gölü
vapur
var
varmak
vermek
yağmur
yağmurlu
yağmurluk
yaklaşık
yanlış
yapmak
yardımlaşma
yardımlaşmak
yarım
yatmak
yaz
yazlık
yedi
yelek
yemek
yeni

yıl

yine
yirmi
yirmi beş
yoğurt
yol

yolcu
yolculuk
YOrUCU
yukarı
yumurta
yurt

yurt dışı
yürümek
yüz
yüzmek
yüzük
zaman
ziyafet
