Phrase	Grammar	Transcription	Translation	Notes
πεζῇ	N		by land	
ὁ πάροινος, -ου	Adj		addicted to wine, drunken	
ἡ Πάφος, -ου	N		Paphos	
ἡ περικεφαλαία, -ας	N		a helmet	
παρεισέρχομαι	N		to slip in, come in	
ἡ Πέργαμος, -ου	V		Pergamum	
παροξύνομαι	N		to provoke, stimulate	
πέρυσι	N		last year	
τό περιβόλαιον, -ου	V		covering, cloak	
περιλάμπω	V		to shine around	
περιλείπομαι	N		to remain, be left behind	
παροικέω	N		to live a stranger	
ὁ παροξυσμός, -οῦ	N		stimulation, provocation	
παχύνομαι	N		to become dull or insensitive, to fatten	
πεντακόσιοι, -αι, -α	V		five hundred	
πικρῶς	V		bitterly	
πηλίκος, -η, -ον	N		how large , how great	
ὁ πορισμός, -οῦ	Adj		means of gain	
τό ποίημα, -τος	Conj		work, creation	
ἡ πορεία, -ας	N		a journey, way, pursuit	
πικρός, -ά, -όν	V		bitter	
τό πόμα, -τος	N		a drink	
πλάσσω	N		to form, mold, create	
ὁ πράκτωρ, -ορος	Adv		bailiff, constable	
ὁ πλήκτης, -ου	V		a pugnacious person, bully	
ἡ πρασιά, -ᾶς	N		a group	
ὁ πόντος, -ου	Adj		the sea; Pontus	
ἡ πολιτεία, -ας	N		citizenship	
πνευματικῶς	N		spiritually, in a spiritual manner	
ἡ πρεσβεία, -ας	Adj		an ambassador	
ὁ πολιτάρχης, -ου	N		a city official	
πολιτεύομαι	N		to live one's life, live as a citizen	
ἡ πνοή, -ῆς	V		wind, breath	
τό πηδάλιον, -ου	V		a rudder	
πιστικός, -ή, -όν	Adj		genuine, pure	
ὁ Πόπλιος, -ου	N		Publius	
πόρρωθεν	N		from a distance, at a distance	
ὁ προσαίτης, -ου	N		a beggar	
προφητικός, -ή, -όν	N		prophetic	
προϋπάρχω	V		to exist before	
προσκολλάομαι	V		to be faithfully devoted to, to cleave to	
ἡ προφῆτις, -ιδος	N		a prophet	
ὁ πρόγονος, -ου	N		parents, forefathers	
προφέρω	N		to bring forth	
προπετής, -ές	V		rash, reckless, thoughtless	
προσκυλίω	V		to roll (up to)	
προαμαρτάνω	N		to sin beforehand	
προσοχθίζω	N		to be angry	
ἡ πρόνοια, -ας	N		forethought, foresight, providence	
προσαναπληρόω	V		to supply	
<γ>προεπαγγέλλομαι	V		<a>to promise beforehand	
προσανατίθημι	N		to contribute, consult with	
προτρέχω	V		to run ahead	
προενάρχομαι	V		to begin (beforehand)	
προσρήσσω	V		to break to pieces, shatter	
προετοιμάζω	N		to prepare beforehand	
προπορεύομαι	N		to go on before	
ἡ πρόγνωσις, -εως	V		foreknowledge , predetermination	
ἡ προσδοκία, -ας	N		an expectation	
προσλαλέω	N		to speak to, speak with	
προβάλλω	N		to put forward, put out	
πρεσβεύω	V		to be an ambassador	
προκαταγγέλλω	N		to foretell	
Σαβαώθ	V		Sabaoth, Lord of the Armies, Lord of Hosts	
ὁ ͑Ροβοάμ	N		Rehoboam	
ῥαπίζω	N		to slap	
ἡ ͑Ραάβ	Adv		Rahab	
ἡ πρωϊα, -ας	N		(early) morning	
ἡ πυρά, -ᾶς	V		a fire	
ῥυπαρός, -ά, -όν	V		filthy, soiled	
πτοέομαι	V		to terrify, startle	
πυρράζω	Adj		to to be (fiery) red	
ὁ Σαδώκ	V		Zadok	
ἡ πτῶσις, -εως	N		a fall	
ὁ ῥαντισμός, -οῦ	N		a sprinkling	
τό ῥάκος, -ους	N		a rag, piece of cloth	
σαβαχθάνι	V		sabachthani, you have forsaken me	
πρωϊνός, -ή, -όν	N		early, belonging to the morning	
ὁ Σαλά	N		Shelah	
ὁ ͑Ροῦφος, -ου	N		Rufus	
ῥαββουνί	N		Rabboni, my master	
ἡ ῥαφίς, -ίδος	V		needle	
πυρρός, -ά, -όν	N		fiery red	
ὁ ῥαβδοῦχος, -ου	V		a constable, police officer	
ῥιζόομαι	N		to be or become firmly rooted	
ῥαβδίζω	N		to beat with a rod	
πυρέσσω	N		to suffer with a fever	
ἡ πρῷρα, -ης	V		bow, prow (of a ship)	
τό πτερύγιον, -ου	N		highest point, pinnacle	
τό πτύον, -ου	V		a winnowing fork	
Σιδώνιος, -α, -ον	Adj		Sidonian	
τό σκῆνος, -ους	N		a tent, lodging	
σοφίζω	Adj		to make wise, devise craftily	
σπένδομαι	N		to pour out (as a drink offering)	
σπάομαι	V		to draw, pull out (a sword)	
ἡ Σαλήμ	Adj		Salem	
στρηνιάω	V		to live in luxury, live sensually	
στέλλομαι	N		to keep away, stand aloof	
ἡ Σπανία, -ας	Adv		Spain	
σπαταλάω	V		to live a life of self-indulgent or wanton luxury	
ἡ στρατεία, -ας	V		a campaign, warfare, fight	
ἡ στρατιά, -ᾶς	Adj		a host, an army	
σκυθρωπός, -ή, -όν	V		sad, gloomy	
τό σέβασμα, -τος	V		an object of worship	
σπαργανόω	N		to wrap in cloths	
τό σάρδιον, -ου	N		carnelian, a sardian stone	
ἡ σιαγών, -όνος	V		a cheek	
ἡ Σαμαρῖτις, -ιδος	V		Samaritan	
ἡ Σαλώμη, -ης	V		Salome	
ὁ σπίλος, -ου	N		a spot, stain, blemish	
σπιλόω	V		to stain, defile, pollute	
ὁ στεναγμός, -οῦ	V		a groan, groaning	
τό σανδάλιον, -ου	N		a sandal	
ὁ Σαλμών	V		Salmon	
σεληνιάζομαι	Adj		to be an epileptic	
ἡ σιγή, -ῆς	Adv		silence, quiet	
τό σάτον, -ου	N		a seah (a Hebrew measure)	
ὁ συμμέτοχος, -ου	V		sharing with, partaking with	
συναντιλαμβάνομαι	V		to help	
συγκεράννυμι	Adj		to blend, unite, compose	
συνευωχέομαι	V		to feast together, carouse together	
σύμφορος	V		beneficial, useful, profitable	
σύμμορφος, -ον	Adv		similar in form	
συνεισέρχομαι	N		to enter together	
τό συμπόσιον, -ου	Adj		a party, group	
συναρμολογέομαι	N		to fit or join together	
συγκαθίζω	N		to cause to sit down together , sit down together	
συναθλέω	N		to contend along with, struggle along with	
συμβασιλεύω	N		to reign (as king) with someone	
συνθλάομαι	V		to crush (together), dash to pieces	
συζωοποιέω	V		to make alive together with someone	
συκοφαντέω	N		to acuse falsely, defraud, cheat	
συμπάσχω	N		to suffer with	
συναναβαίνω	Adj		to come or go up with	
συνθλίβω	V		to press together	
συνθάπτομαι	Adj		to bury (together) with	
συγκακοπαθέω	N		to suffer together with someone	
συμπέμπω	N		to send with, send along with	
στυγνάζω	N		to become gloomy, to be shocked or sad	
συμπαθέω	V		to sympathize with	
ὁ συνέκδημος, -ου	N		a traveling companion	
συγκάθημαι	N		to sit with	
συναθροίζω	N		to gather, bring together	
συζεύγνυμι	V		to join together	
ὁ συστρατιώτης, -ου	V		a fellow-soldier	
Συχέμ	N		Shechem	
ταλαίπωρος, -ον	V		miserable, wretched	
ἡ τελειότης, -ητος	N		perfection, completeness, maturity	
ὁ Σωσθένης, -ους	Adj		Sosthenes	
ἡ ταλαιπωρία, -ας	N		distress, misery	
συσχηματίζομαι	V		to conform to, be conformed to	
τό σχῆμα, -τος	Adj		outward appearance, form, shape	
ἡ συνοχή, -ῆς	N		dismay, anguish	
ὁ Ταρσεύς, -έως	V		a Tarsian	
συντόμως	Adj		briefly	
ὁ τέκτων, -ονος	V		a builder, carpenter	
σωρεύω	N		to heap up, weigh down with	
τάχα	Adj		perhaps, possibly	
συστρέφω	N		to gather up, bring together	
τό σχοινίον, -ου	N		a rope, cord	
συσπαράσσω	N		to convulse	
συστέλλω	N		to limit, shorten, cover	
ἡ συστροφή, -ῆς	V		an unruly gathering; conspiracy	
ταχινός, -ή, -όν	Adj		imminent, swift	
συνοράω	V		to perceive, comprehend, realize	
ὁ τάραχος, -ου	V		a disturbance, commotion	
σχολάζω	Adj		to devote oneself to, be unoccupied	
σωματικός, -ή, -όν	N		bodily	
ἡ Ταβιθά	Part		Tabitha	
σύνοιδα	Adj		to know, be conscious of	
ὁ τρίβολος, -ου	V		a thistle, briar	
ὁ τόκος, -ου	N		interest	
τριακόσιοι, -αι, -α	Adj		three hundred	
τραυματίζω	N		to wound	
ἡ ὑπεροχή, -ῆς	V		superiority, authority	
τιμωρέω	V		to punish	
ὑπεναντίος, -α, -ον	N		opposed, contrary, hostile	
ὁ ὑβριστής, -οῦ	V		a violent, insolent man	
ὑποπλέω	N		to sail under the shelter of	
τό ὑποζύγιον, -ου	V		a donkey, ass	
ὁ ὕμνος, -ου	V		a song of praise	
ἡ τελείωσις, -εως	V		perfection, fulfillment	
ὑπερπερισσεύω	N		to abound much more	
ἡ τρυφή, -ῆς	Adj		reveling, luxury, splendor	
ὑποτίθημι	N		to lay down , make known, teach	
τοιγαροῦν	Adv		consequently, therefore	
ὑπέρογκος, -ον	Adj		arrogant, haughty, pompous	
τεσσαρεσκαιδέκατος, -η, -ον	V		fourteenth	
τό τρύβλιον, -ου	V		a bowl, dish	
ὁ Ὑμέναιος, -ου	N		Hymenaeus	
ὑπερλίαν	N		exceedingly, beyond measure, preeminently	
ὁ Τέρτυλλος, -ου	N		Tertullus	
ἡ ὕαλος, -ου	N		crystal, glass	
τραχύς, -εῖα, -ύ	N		rough, uneven	
ἡ ὕπαρξις, -εως	V		existence, subsistence, property, possession	
τεσσερακονταετής, -ές	Adj		forty years	
ὁ τίτλος, -ου	Adj		an inscription, notice	
τό φάντασμα, -τος	V		an apparition, ghost	
ἡ ὑστέρησις, -εως	V		need, want, poverty	
ἡ φιλοξενία, -ας	N		hospitality	
ὑποχωρέω	N		to withdraw, go away	
ὁ φάρμακος, -ου	N		a sorcerer, magician	
ὁ φθόγγος, -ου	V		tone, voice	
ὁ φωλεός, -οῦ	V		den, hole	
ἡ φαρμακεία, -ας	N		sorcery, magic	
ὁ ὕσσωπος, -ου	N		hyssop	
φειδομένως	N		sparingly	
τό ὕψωμα, -τος	V		height, a lofty thing	
ἡ ὑποτύπωσις, -εως	N		prototype, standard, example	
ὁ φωτισμός, -οῦ	V		enlightenment, light	
ὑπωπιάζω	N		to strike in the face, treat roughly, torment	
φιλάργυρος, -ον	Adj		fond of money, avaricious	
ὁ φωστήρ, -ῆρος	Adj		star, light, brilliance	
φλογίζω	Adj		to set on fire	
ἡ φανέρωσις, -εως	N		disclosure, announcement	
ἡ φρήν, -φρενός	Adj		thinking, understanding	
φραγελλόω	N		to flog, scourge	
ἡ φήμη, -ης	V		report, news	
ἡ Φιλαδέλφεια, -ας	V		Philadelphia	
τό φέγγος, -ους	V		light, brightness	
ἡ φιλανθρωπία, -ας	Adv		(loving) kindness, love for mankind	
ὁ φάγος, -ου	Adj		a glutton	
ἡ φρόνησις, -εως	Adv		a way of thinking, insight, intelligence	
φορτίζω	V		to load, burden	
ἡ χοῖνιξ, -ικος	N		a quart	
ἡ ψευδομαρτυρία, -ας	Adj		a false witness	
ὁ ψευδόχριστος, -ου	Adj		a false Christ or Messiah	
ὁ ψευδόμαρτυς, -υρος	V		a false witness	
ἡ χιών, -όνος	N		snow	
ἡ Χαρράν	N		Haran	
χαριτόω	V		bestow favor on, favor highly	
ἡ χολή, -ῆς	Adv		gall (a bitter herb)	
τό χαλκολίβανον, -ου	N		burnished bronze	
ἡ Χοραζίν	Adv		Chorazin	
τό ψιχίον, -ου	N		a crumb, scrap	
ὁ χρεοφειλέτης, -ου	V		a debtor	
χειροτονέω	N		to choose, appoint	
χορηγέω	V		to provide, supply (in abundance)	
χαλιναγωγέω	N		to bridle, hold in check	
χαμαί	N		on or to the ground	
χαλεπός, -ή, -όν	V		hard, difficult	
ἡ χρῆσις, -εως	V		use, function	
ψηφίζω	N		to count (up), calculate	
χειραγωγέω	N		to lead by the hand	
χρυσόω	Adj		to gild, adorn with gold	
χοῦς, -χοός	N		soil, dust	
ὁ ψευδάδελφος, -ου	Adj		a false brother	
ἡ χλαμύς, -ύδος	N		a mantle, robe	
ὁ χαλινός, -οῦ	V		a bit, bridle	
ἡ Χανάαν	N		Canaan	
