Phrase	Grammar	Transcription	Translation	Notes
λείπω	Adv		to leave, leave behind, lack	
τό κάρφος, -ους	V		a speck	
τό καταπέτασμα, -τος	V		a curtain or veil	
θερμαίνομαι	N		to warm	
καταλλάσσω	N		to reconcile	
ἡ Κόρινθος, -ου	N		Corinth	
ἡ Ἡρῳδιάς, -άδος	V		Herodias	
ἡ κιβωτός, -οῦ	V		a wooden box, ark	
κακόω	N		to mistreat, harm	
θνητός, -ή, -όν	V		subject to death, mortal	
θαυμαστός, -ή, -όν	V		wonderful, marvelous	
ἡ κατάρα, -ας	N		a curse	
ἡ κλείς, -κλειδός	Adv		a key	
κόκκινος, -η, -ον	N		scarlet	
ὁ κάμηλος, -ου	N		camel	
θαρρέω	V		to be of good courage, have confidence	
ὁ κόλπος, -ου	Adj		a bosom, breast	
λανθάνω	N		to escape notice	
ὁ κόφινος, -ου	V		a basket	
ἱνατί	N		for what purpose? why?	
καθότι	Adj		according as, because, since	
τό Ἰκόνιον, -ου	V		Iconium	
καταφιλέω	N		to kiss fervently	
ἡ Λαοδίκεια, -ας	V		Laodicea	
τό θυμίαμα, -τος	Adj		incense	
ὁ Κυρηναῖος, -ου	N		a Cyrenian	
ἡ κραυγή, -ῆς	V		an outcry, crying, clamor	
ὁ μέτοχος, -ου	Adj		partaker, partner	
μεταμέλομαι	V		to regret, repent	
νήφω	N		to be sober, to abstain from wine	
ὁ Ναζαρηνός, -οῦ	Conj		a Nazarene	
ὁ μόσχος, -ου	V		a calf	
ἡ ὁμολογία, -ας	V		a confession	
ἡ μέριμνα, -ης	Adj		care, anxiety, worry	
ἡ παιδεία, -ας	V		training, discipline	
ἡ λειτουργία, -ας	N		a service, a ministry	
ὁ λύκος, -ου	Adj		a wolf	
τό ὄναρ	Adj		a dream	
τό ὁμοίωμα, -τος	Adj		likeness, form, appearance	
τό ὅπλον, -ου	V		a tool, implement, weapon	
ὁ μεσίτης, -ου	-		a mediator	
ἡ μάστιξ, -ιγος	N		a whip, scourge, affliction	
μέλας, -αινα, -αν	N		black, ink	
ἡ ὀσμή, -ῆς	N		a smell, aroma, fragrance	
ὁ μιμητής, -οῦ	Adj		an imitator	
τό νόημα, -τος	N		thought, mind, purpose	
μετατίθημι	N		to transfer, change	
μάταιος, -α, -ον	V		vain, useless, worthless	
τό ὄξος, -ους	Adv		sour wine	
ὁ μάγος, -ου	N		a magician	
ὁ Ναθαναήλ	V		Nathanael	
μόλις	N		with difficulty	
Λύστρα	N		Lystra, a city of Lycaonia	
ἡ πρᾶξις, -εως	V		a deed, function, practice	
ὁ πηλός, -οῦ	V		clay	
σβέννυμι	N		to quench, extinguish	
πλέω	N		to sail	
ἡ πήρα, -ας	N		a leather pouch, bag	
ἡ παρασκευή, -ῆς	Adv		preparation, the day of preparation (for a Sabbath or feast)	
ἡ πρόφασις, -εως	V		a pretense, pretext	
περιάγω	N		to lead around, to go about	
πεντακισχίλιοι, -αι, -α	Adj		five thousand	
περιζώννυμι	V		to gird	
ὁ ποιητής, -οῦ	N		a maker, a doer	
πώποτε	V		ever yet, any time	
προκόπτω	N		to proceed, advance	
ἡ πεποίθησις, -εως	N		confidence	
παραδέχομαι	V		to receive, accept	
πυρόομαι	N		to set on fire, to burn (pass.)	
ἡ πενθερά, -ᾶς	N		a mother-in-law	
τό πρόσκομμα, -τος	V		a stumbling, an occasion of stumbling, offense	
ὁ πυρετός, -οῦ	V		a fever	
Πρίσκα	V		Prisca, Priscilla	
παρατηρέω	V		to watch closely, to observe scrupulously	
προορίζω	N		to predetermine, foreordain, predestine	
σημαίνω	V		to indicate, signify	
πληροφορέω	N		to fulfill, accomplish fully	
τό σπήλαιον, -ου	N		a cave	
τρώγω	N		to gnaw, crunch, eat	
ἡ σινδών, -όνος	V		fine linen cloth	
τό ὑπόδειγμα, -τος	V		a copy, example	
σκληρύνω	V		to harden	
ὑποδείκνυμι	V		to show, indicate, point out	
στρωννύω	N		to spread, furnish	
ὁ ὕπνος, -ου	N		sleep	
ἡ ὑπόκρισις, -εως	Adj		hypocrisy	
σωφρονέω	N		to be of sound mind, judgment	
ὁ στάχυς, -υος	N		Stachys	
ὁ σπόρος, -ου	V		a seed (sown)	
συμφωνέω	N		to agree with, agree together	
στενάζω	N		to groan (within oneself), sigh deeply	
τό ὕψος, -ους	Adj		height	
συλλαλέω	N		to talk with, discuss	
στάδιος	N		a stadia (about 600 feet)	
συμβάλλω	V		to discuss, consider, meet with	
συντελέω	V		to complete, accomplish, finish	
συναντάω	V		to meet with, hence to happen	
συνευδοκέω	N		to consent, approve, agree heartily	
ἡ Τρῳάς, -άδος	V		Troas	
σπεύδω	V		to hasten, urge on, hurry	
σκοπέω	N		to look at, contemplate, observe	
ἡ συντέλεια, -ας	N		completion, end, consummation	
ὡσαννά	N		hosanna (save, we pray)	
τό φορτίον, -ου	N		a burden, load	
τό χρῆμα, -τος	N		wealth, money	
ψυχικός, -ή, -όν	V		natural, wordly-minded	
ἡ ἄμμος, -ου	Adj		sand	
ἡ ἀγαλλίασις, -εως	N		exultation, great joy, gladness	
φορέω	N		to wear, bear	
ὁ αἴτιος, -ου	N		causative of, responsible for	
αἰσχύνομαι	V		to dishonor, put to shame, fell ashamed	
φαῦλος, -η, -ον	V		worthless, bad	
ὁ Ἁλφαῖος, -ου	N		Alphaeus	
ἁλιεύς, -έως	V		a fisherman	
ὁ χειμών, -ῶνος	N		winter, a storm	
ἡ ἀνάπαυσις, -εως	V		cessation, rest	
ἀκριβής, -ές	V		exact, precise	
ἡ ἀκαταστασία, -ας	Adv		a distrurbance, disorder, tumult	
Aἰγύπτιος, -α, -ον	N		Egyptian	
χειροποίητος, -ον	N		made by hand	
