Phrase	Grammar	Transcription	Translation	Notes
放学以后		fàngxué yǐhòu		
申请		shēnqǐng		
上课		shàngkè		
旁听		pángtīng		
学士		xuéshì		
圆珠笔		yuán zhū bǐ		
考上		kǎoshàng		
黑板		hēibǎn		
寄宿生		jìsù shēng		
食堂		shítáng		
教室		jiàoshì		
高考		gāokǎo		
起读生		qǐdúshēng		
学位		xuéwèi		
系		xì		
课桌		kèzhuō		
毕业证书		bìyè zhèngshū		
做功课		zuò gōngkè		
博士		bóshì		
宿舍		sùshè		
教育		jiàoyù		
小学		xiǎoxué		
工学院		gōng xuéyuàn		
一年级		yìniánjí		
五门课		wǔménkè		
分数		fēnshù		
毕业		bìyè		
中学		zhōngxué		
初中		chūzhōng		
法学院		fǎ xuéyuàn		
讲课		jiǎngkè		
听课		tīngkè		
文学		wénxué		
专业		zhuānyè		
硕士		shuòshì		
医学院		yīxué yuàn		
笔记本		bǐjì běn		
幼儿园		yòu'ér yuán		
铅笔		qiānbǐ		
校长		xiàozhǎng		
私立		sīlì		
教授		jiàoshòu		
公立		gōnglì		
念		niàn		
注册		zhùcè		
奖学金		jiǎng xué jīn		
学校		xuéxiào		
学院		xuéyuàn		
文学院		wén xuéyuàn		
理学院		lǐxué yuàn		
开学		kāixué		
校服		xiàofú		
书包		shūbāo		
学期		xuéqī		
高中		gāozhōng		
学生		xuésheng		
学习		xuéxí		
课		kè		
做笔记		zuò bǐjì		
记笔记		jì bǐjì		
教书		jiāoshū		
教课		jiāokè		
老师		lǎoshī		
考试		kǎoshì		
课本		kèběn		
课文		kèwén		
学费		xuéfèi		
大学		dàxué		
