Phrase	Grammar	Transcription	Translation	Notes
纯棉		chúnmián		
游泳衣		yóuyǒngyī		
皮带		pídài		
黑		hēi		
混纺		hùnfǎng		
蓝		lán		
靴子		xuēzi		
胸罩		xiōngzhào		
咖啡色		kāfēi sè		
扣子		kòuzi		
格子		gézi		
服装店		fúzhuāng diàn		
大衣		dàyī		
颜色		yánsè		
灯芯绒		dēngxīnróng		
连衣裙		liányīqún		
加大号		jiā dàhào		
料子		liàozi		
合身		héshēn		
合适		héshì		
法兰绒		fǎlánróng		
平跟		pínggēn		
手套		shǒutào		
帽子		màozi		
呢子		nízi		
鞋跟		xiégēn		
高		gāo		
高跟		gāogēn		
挤脚		jǐjiǎo		
夹克		jiākè		
牛仔裤		niúzǎi kù		
花边儿		huābiānr		
皮		pí		
长		cháng		
长袖		chángxiù		
旗袍		qípáo		
配		pèi		
量		liáng		
尺寸		chǐcùn		
中号		zhōng hào		
大号		dàhào		
瘦		shòu		
尼龙		nílóng		
双		shuāng		
睡衣		shuìyī		
长裤		chángkù		
长丝袜		chángsīwà		
连裤袜		lián kùwà		
花		huā		
带点儿的		dàidiǎn'erde		
雨衣		yǔyī		
人造棉		rénzào mián		
人棉		rénmián		
红		hóng		
橡胶		xiàngjiāo		
胶		jiāo		
凉鞋		liángxié		
围巾		wéijīn		
衬衫		chènshān		
衬衣		chènyī		
鞋		xié		
鞋油		xiéyóu		
鞋带		xiédài		
短		duǎn		
短袖		duǎnxiù		
短裤		duǎnkù		
号		hào		
真丝		zhēnsī		
裙子		qúnzi		
衬裙		chènqún		
小号		xiǎohào		
旅游鞋		lǚyóu xié		
拖鞋		tuōxié		
袜子		wàzi		
底		dǐ		
单色		dānsè		
条纹		tiáowén		
西装		xīzhuāng		
毛衣		máoyī		
化纤料		huàxiān liào		
领带		lǐngdài		
紧		jǐn		
紧身裤		jǐnshēnkù		
风衣		fēngyī		
内衣		nèiyī		
汗衫		hànshān		
汗背心		hàn bèixīn		
内短裤		nèi duǎnkù		
三角裤		sānjiǎo kù		
背心		bèixīn		
多大		duōdà		
多大号		duōdà hào		
白		bái		
肥		féi		
防皱		fángzhòu		
