Phrase	Grammar	Transcription	Translation	Notes
收		shōu		
加		jiā		
空调		kōngtiáo		
全天		quántiān		
阳台		yángtái		
块		kuài		
盥洗池		guànxǐchí		
浴巾		yùjīn		
卫生间		wèishēng jiān		
小声		xiǎoshēng		
床		chuáng		
帐单		zhàngdān		
毛毯		máotǎn		
开水		kāishuǐ		
瓶		píng		
早餐		zǎocān		
光线好		guāngxiàn hǎo		
叫		jiào		
关不上		guānbùshàng		
打不开		dǎbùkāi		
退房		tuìfáng		
打扫		dǎsǎo		
堵住		dǔzhù		
院子		yuànzi		
信用卡		xìnyòng kǎ		
送		sòng		
坏了		huàile		
双人床		shuāngrénchuáng		
双人房		shuāngrénfáng		
干洗		gānxǐ		
剃须刀		tìxūdāo		
空		kōng		
朝		cháo		
水龙头		shuǐ lóngtóu		
加急费		jiājí fèi		
结帐		jiézhàng		
填		tián		
替		tì		
表		biǎo		
客满		kèmǎn		
客人		kèrén		
电吹风		diàn chuīfēng		
衣架		yījià		
让人		ràngrén		
暖气		nuǎnqì		
热		rè		
饭店		fàndiàn		
客房服务员		kèfáng fúwùyuán		
证件		zhèngjiàn		
包		bāo		
烫		tàng		
钥匙		yàoshi		
电灯		diàndēng		
洗衣		xǐyī		
留		liú		
开关		kāiguān		
丢了		diūle		
山		shān		
别的		biéde		
枕头		zhěntou		
池		chí		
行李员		xínglǐ yuán		
安静		ānjìng		
前台		qiántái		
前台服务员		qián tái fúwùyuán		
预定		yùdìng		
卷		juǎn		
房价		fángjià		
海		hǎi		
服务		fúwù		
淋浴		línyù		
单人床		dānrénchuáng		
单人房		dānrénfáng		
香皂		xiāngzào		
插座		chāzuò		
待		dài		
大街		dàjiē		
西装		xīzhuāng		
套间		tàojiān		
游泳		yóuyǒng		
马桶		mǎtǒng		
卫生纸		wèishēng zhǐ		
毛巾		máojīn		
电视		diànshì		
到		dào		
腾出		téngchū		
洗		xǐ		
水		shuǐ		
窗户		chuānghu		
带		dài		
