Phrase	Grammar	Transcription	Translation	Notes
das Radio			radio	
die Rezeption			recepcja	
der September			wrzesień	
die Sinfonie			symfonia	
der Staat			państwo	
die Staatsangehörigkeit			obywatelstwo	
der Stock			piętro	
die Stockwerke			piętra	
unterschreiben			podpisywać	
die Unterschrift			podpis	
wecken			budzić	
der Wohnort			miejsce zamieszkania	
der Zimmerschlüssel			klucz do pokoju	
das Zweibettzimmer			pokój dwuosobowy	
# === 16 ===
sollen			powinien	
in ein Restaurant gehen			iść do restauracji	
Bedienen Sie hier?			Czy pan tu obsługuje?	
Herr Ober, bitte die Speisekarte!			Kelner, poproszę o spis potraw!	
Was können Sie empfehlen?			Co pan może polecić?	
Speisen auswählen			wybierać potrawy	
Bringen Sie bitte noch etwas Weißbrot!			Proszę, niech pan przyniesie jeszcze trochę białego chleba!	
Sehr wohl!			Proszę bardzo!	
Bitte bezahlen!			Chciałbym zapłacić!	
Das Essen war gut.			Jedzenie było dobre.	
Trinkgeld geben			dawać napiwek	
Bitte, es stimmt.			Proszę, zgadza się.	przy płaceniu rachunku
Guten Appetit!			Smacznego!	
der Appetit			apetyt	
die Auswahl			wybór	
auswählen			wybierać	
die Bar			bar; nocny lokal	
der Bauer			chłop	
das Bauernfrühstück			śniadanie wiejskie	
die Birne			gruszka	
das Birnenkompott			kompot z gruszek	
der Braten			pieczeń	
die Bratkartoffeln			smażone kartofle	
bringen			przynosić	
die Brühe			rosół	
Bulgarien			Bułgaria	
der Champignon			pieczarka	
der Chef			szef	
die Eierspeise			potrawa z jaj	
der Eisbecher			porcja lodów	
das Eisbein			golonka	
empfehlen			polecać	
die Erbse			groch	
das Essen			jedzenie	
das Filet			filet	
der Fisch			ryba	
das Fischgericht			portawa rybna	
die Flasche			butelka	
das Fleischgericht			danie mięsne	
die Forelle			pstrąg	
die Frucht			owoc	
das Geflügel			drób	
der Geflügelsalat			sałatka z drobiu	
das Gericht			danie; potrawa	
das Gewicht			waga	
das Gulasch			gulasz	
die Milchbar			koktajl-bar	
das Mischgemüse			jarzyny mieszane	
die Nachspeise			deser	
die Nachtbar			nocny lokal	
die Pflaume			śliwka	
das Pflaumenkompott			kompot ze śliwek	
der Ratskeller			piwnica ratuszowa	
der Rehbraten			pieczeń sarnia	
der Reis			ryż	
die Reissuppe			zupa ryżowa	
das Restaurant			restauracja	
der Riesling			wino "Riesling"	
der Rinderbraten			pieczeń wołowa	
rot			czerwony	
das Rotkraut			czerwona kapusta	
rösten			smażyć; rumienić	
Röstkartoffeln			smażone ziemniaki; frytki	
das Rührei			jajecznica	
der Salat			sałata; sałatka	
das Sauerkraut			kiszona kapusta	
die Seezunge			sola	
die Schildkrötensuppe			zupa żółwiowa	
die Soljanka			soljanka	
das Schwein			świnia	
der Schweinebraten			pieczeń wieprzowa	
die Speise			danie; potrawa	
die Speisekarte			spis potraw; karta dań	
das Spiegelei			jajko sadzone	
der Toast			grzanka	
die Tomate			pomidor	
die Tomatensuppe			zupa pomidorowa	
das Trinkgeld			napiwek	
vor			przed	
die Vorspeise			zakąska; przystawka	
die Wahl			wybór	
der Wein			wino	
weiß			biały	
das Weißbrot			chleb pszenny	
der Weißwein			białe wino	
# === 17 ===
die Mutter			matka	
der Vater			ojciec	
sich bedanken			dziękować	
beenden			zakończyć	
der Bruder			brat	
berichten			zawiadomić; informować	
danken			dziękować	
deutlich	a		wyraźny	
direkt			bezpośredni; bezpośrednio	
dürfen			móc; mieć pozwolenie	
sich entschuldigen für etwas			przepraszać za coś	
erwarten			oczekiwać; spodziewać się	
die Familie			rodzina	
fern			daleki	
das Fernamt			centrala międzymiastowa	
sich fühlen			czuć się	
genau			dokładny	
der Genosse			towarzysz	
die Genossin			towarzyszka	
das Gespräch			rozmowa	
der Großvater			dziadek	
die Großmutter			babka	
grüßen			pozdrawiać	
immer			zawsze; ciągle	
sich interessieren für etwas			interesować się czymś	
der Kognak			koniak	
die Kollegin			koleżanka	
der Professor			profesor	
der Nachmittag			popołudnie	14-18 Uhr
nie			nigdy	
der Onkel			wujek; wuj; stryj	
der Satz			zdanie	
der Schneider			krawiec	
die Schwester			siostra	
der Sohn			syn	
sich setzen			siadać	
die Tante			ciotka	
die Tochter			córka	
unbedingt			koniecznie	
undeutlich			niewyraźny	
unterbrechen			przerywać	
verbinden			połączyć	
vorstellen			przedstawiać	
die Vorwahlnummer			numer kierunkowy	
wählen			wybierać	
wiederholen			powtarzać	
wohl			dobrze	
wunderbar			cudowny; cudownie	
# === 18 ===
der Winter			zima	
bringen			przynosić	
abfertigen			odprawiać	
die Abfertigung			odprawa	
anzeigen			wskazywać	
der Arbeiter			robotnik	
der Ausgang			wyjście	
bei			u; przy	
die Bordkarte			karta pokładowa	
der Eingang			wejście	
einladen			zapraszać	
erledigen			załatwiać	
der Gast			gość	
der Fluggast			pasażer samolotu	
die Flughafengebühr			opłata lotniskowa	
der Flugschein			bilet lotniczy	
der Frühling			wiosna	
die Gangway			schodki	do samolotu
gar			zupełnie; całkiem	
die Gebühr			opłata	
gegenüber			naprzeciwko	
gehören			należeć	
die Gepäckabfertigung			odprawa bagażu	
