Phrase	Grammar	Transcription	Translation	Notes
perkapalan			export [sound:google-c6c787a6-83e6198b-80945a24-7317e376-6f90f1e7.mp3]	
segera			soon [sound:google-5f3b7eb5-9546d970-84145285-0c62f01f-6f3dbbda.mp3]	
menjeput			meeting [sound:google-1c571986-ef00ca36-18ef3186-60c7f757-e1538038.mp3]	
saya senang			i am pleased [sound:google-5dc850d0-debbcde1-957c7cf3-a45f4a63-c03597bf.mp3]	
bertemu saudara			to meet you [sound:google-882055f8-a5a8d024-875820fd-200c0117-4d08567a.mp3]	
barang			luggage [sound:google-470bd669-fff8533b-f663807b-e21cf5f0-234e878d.mp3]	
habis			after [sound:google-e2bfeeec-66bda8ae-007884ea-87c1304f-d8274c47.mp3]	
di depan			in front of [sound:google-eb94394f-fc070948-1052b207-d10a81af-bc0157c0.mp3]	
desa			village [sound:google-b1caa99f-58482c34-8acf888e-3cf2ed4c-404862dd.mp3]	
biasa			usually [sound:google-447744d5-4bd45af9-823cea51-7508909d-5884aac4.mp3]	
segar			refreshed [sound:google-db92a497-50c9f4e2-6636a682-aaac1687-72e7a827.mp3]	
tiba			arrive [sound:google-6111eaf5-f209f70c-727c697c-46c04466-b78a2597.mp3]	
buku			take off [sound:google-14beaef2-64b70797-de1613f6-c828e06e-846497a4.mp3]	
adat			custum [sound:google-75c106ed-bc5d5cd6-ab938d1b-b514171d-2fc52507.mp3]	
selop			slippers<div><br /></div> [sound:google-e48fb363-02655f78-d2d926e0-39d480b2-c26d7f11.mp3]	
pakai			wear, use [sound:google-d1fbbd16-0bbb4035-e79577a5-b762bc84-7464eff3.mp3]	
tuan			Mr. [sound:google-d5400c2d-1bd88219-a6975a79-07e40d26-71ade9fb.mp3]	
pembantu			helper, assistant [sound:google-abda157a-71ec7f28-4428ceb4-ac2c0260-adf331b7.mp3]	
kakus			WC<div><br /></div> [sound:google-d65d4de0-dfbf9f85-f82609c4-3b9ee0e2-fe45635d.mp3]	
mandi			bath [sound:google-56025ba3-cb2b890c-44e9de79-d9cfb14e-db8cb7ec.mp3]	
sikat			brush [sound:google-26a8ebb8-8fa3d38d-3766dae6-585bbbcf-3c7fbcd6.mp3]	
bak			bath tub [sound:google-2c726bd7-5cd99613-a86b6718-fc1d388d-565ec8e9.mp3]	
kueh			ciasto [sound:google-3f413941-d597da0a-f81795cb-b359463e-a39063f9.mp3]	
atur			arrange, take care of<div><br /></div> [sound:google-f91b29c5-a2050a5f-79c087b4-e3757b86-b2e477f0.mp3]	
bawa			bring [sound:google-c1dbb09d-7b36cae3-13f9f533-b727e288-06df1f10.mp3]	
enak			tasty [sound:google-9b2634a8-5316105b-a908b954-3c7e2ed2-12d09475.mp3]	
ketan			sticky rice [sound:google-1753ff9a-45c113fc-9966c783-62494756-69d4563e.mp3]	
masak			cook [sound:google-f49a8498-b1d2e59e-5e2daf8d-ff5c0d40-537e212a.mp3]	
senang			content, happy [sound:google-4942bc96-f0e9ea75-d19c451a-85a6a817-c5ef92ec.mp3]	
tubruk			turkish style (coffee) [sound:google-cca2c753-1588d2a1-147f86ea-98243d0c-5fa00228.mp3]	
tunggu			wait, stay<div><br /></div> [sound:google-9175415f-9bf3cd2f-6a2100d7-bf509514-fc53d0ef.mp3]	
awas			beware [sound:google-96f7e20b-49420faa-8e57d82d-787ba8a4-aa8bd797.mp3]	
bunga			flower [sound:google-d4944b02-a6c6440b-e007f820-c939a020-694fd7d4.mp3]	
coba			try [sound:google-428b2e2a-eb7bf976-5ee93fa8-126e735c-9d183e91.mp3]	
dengar			hear [sound:google-23f2084f-5c7f59f8-18f9b3b9-f2872886-2d5d0838.mp3]	
