Phrase	Grammar	Transcription	Translation	Notes
قلم		qalam	obsadka; pióro do pisania	
کاغذ		kāġaz	papier	
آقا		āqā	pan	
باغ		bāġ	ogród; sad	
مداد		medād	ołówek	
خانم		xānom	pani	
الاغ		olāq	osioł	
اهل		ahl	mieszkaniec	
اهل تبریز		ahl-e Tabriz	Tebryzyjczyk	
اهل تهران		ahl-e Tehrān	teherańczyk	
اهل مسکو		ahl-e Moskow	moskwiczanin	
پزشک		pezešk	lekarz	
چراغ		čerāġ	lampa	
چشم پزشک		češmpezešk	okulista	
خارجی		xāreji	cudzoziemiec	
دهقان		dehqān	wieśniak	
رفیق		rafiq	towarzysz	
غروب		ġorub	zachód	
فرودگاه		forudgāh	lotnisko	
فروشگاه		forušgāh	supermarket	
فوتبالیست		futbālist	piłkarz	
قند		qand	cukier	
قندان		qandān	cukiernica	
قوری		quri	czajnik	
قیچی		qeyči	nożyce	
نقاش		naqqāš	artysta	
ورزشکار		varzeškār	sportowiec	
# === a09 ===
شاعر		šāʿer	poeta	
صدا		sedā	dźwięk; głos	
صندلی		sandali	krzesło	
اتاق		otāq	pokój; izba	
ساختمان		sāxtemān	budynek	
شنبه		šambe	sobota	
یک شنبه		yekšambe	niedziela	
دو شنبه		došambe	poniedziałek	
سه شنبه		sešambe	wtorek	
چهارشنبه		čahāršambe	środa	
پنجشنبه		panjšambe	czwartek	
جمعه		jomʿe	piątek	
اتاق غذاخوری		otāq-e qazāxori	jadalnia	
آشپزخانه		āšpazxāne	kuchnia	
حوله		howle	ręcznik	
رعد		raʿd	grom	
شوهر		šowhar	mąż	
صابون		sābun	mydło	
صدای رعد		sedā-ye raʿd	dźwięk gromu	
صدای گاو		sedā-ye gāv	muczenie krowy	
صدای گربه		sedā-ye gorbe	miauczenie kota	
طوطی		tuti	papuga	
عقاب		oqāb	orzeł	
نظامی		nezāmi	wojskowy	
# === a10 ===
خواهر		xāhar	siostra	
سال		sāl	rok	
زمستان		zemestān	zima	
تابستان		tābestān	lato	
گرم		garm	ciepły; gorący	
بچه		bačče	dziecko	
بله		bale	tak	
ظهر		zohr	południe	
خیلی		xeyli	bardzo	
بسیار		besyār	bardzo; dużo	
اتحاد شوروی		Ettehād-e šowravi	Związek Radziecki	
اتحاد		ettehād	związek	
آفریقا		āfriqā	Afryka	
آیا		āyā	czy	
بفرمایید		befarmāyid	proszę	powiedzieć
پایتخت		pāyetaxt	stolica	
پاییز		pāyiz	jesień	
تقریبا		taqriban	w przybliżeniu; około	
تلفظ		talaffoz	wymowa	
تنبل		tambal	leniwy	
جالب		jāleb	interesujący	
جمع		jamʿ	liczba mnoga	
چطور		četowr	jaki; jak	
حتی		hattā	nawet	
خنک		xonak	chłodny	
خواهش می کنم		xāheš mikonam	nie ma za co	odpowiedź na podziękowanie
خیلی لطف می فرمایید		xeyli lotf mifarmāyid	jest Pan bardzo uprzejmy	
خیلی ممنون		xeyli mamnun	dziękuję bardzo	
دانا		dānā	wiedzący	
در این صورت		dar in surat	w takim przypadku	
دستور		dastur	gramatyka	
دقیقه		daqiqe	minuta	
دم		dam-e	około	
روسیه		Rusiye	Rosja	
ساعی		sāʿi	pilny; staranny	
سختگیر		saxtgir	srogi	
شوروی		šowravi	radziecki	
فارس		fārs	Pers	
فرزند		farzand	córka; dziecko; syn	
فقط		faqat	tylko	
قابلی ندارد		qābel-i nadārad	proszę	odpowiedź na podziękowanie
کدام		kodām	jaki; który	
کو؟		ku?	gdzie?	potocznie
کوشا		kušā	pilny; staranny	
لطف		lotf	uprzejmość	
مثل اینکه		mesl-e in ke	wydaje się, że; prawdopodobnie; widocznie	
مرسی		mersi	dziękuję	
مشکل		moškel	trudny	
معذرت می خوام		moʿazzerat mixām	przepraszam	potocznie
مفرد		mofred	liczba pojedyncza	
مگر		magar	czyż nie	
میهن		mihan	ojczyzna	
نانوایی		nānvāyi	sklep z pieczywem	
هفته		hafte	tydzień	
همسایه		hamsāye	sąsiad	
وطن		vatan	ojczyzna	
ولی		vali	ale	
# === a11 ===
بازار		bāzār	rynek; bazar	
سفید		sefid	biały	
کدام		kodām	jaki; który	
یازده		yāzdah	jedenaście	
دوازده		davāzdah	dwanaście	
سیزده		sizdah	trzynaście	
چهارده		čahārdah	czternaście	
پانزده		pānzdah	piętnaście	
شانزده		šānzdah	szesnaście	
هفده		hefdah	siedemnaście	
هجده		hejdah	osiemnaście	
نوزده		nuzdah	dziewiętnaście	
بیست		bist	dwadzieścia	
سی		si	trzydzieści	
چهل		čehel	czterdzieści	
پنجاه		panjāh	pięćdziesiąt	
شصت		šast	sześćdziesiąt	
هفتاد		haftād	siedemdziesiąt	
هشتاد		haštād	osiemdziesiąt	
نود		navad	dziewięćdziesiąt	
دست چپ		dast-e čap	po lewej; lewa ręka	
دست راست		dast-e rāst	po prawej; prawa ręka	
اتحاد جماهیر شوروی سوسیالیستی		Ettehād-e Jamāhir-e šowravi-ye Susyālisti	Związek Socjalistycznych Republik Radzieckich	
اقتصاد		eqtesād	ekonomia	
آن طرف		ān taraf-e	po tamtej stronie	
ایستگاه		istgāh	przystanek	
بالای		bālā-ye	nad	
بالای میز		bālā-ye miz	nad stołem	
بنیان گذار		bonyāngozār	założyciel	
تصویر		tasvir	obraz	
جنوبی		janubi	południowy	
جلو		jelov-e	przed	
جماهیر		jamāhir	republiki	
جمهوری		jomhuri	republika	
چپ		čap	lewy	
دور		dowr-e	wokół	
دولت		dowlat	państwo	
دولتی		dowlati	państwowy	
راحت		rāhat	wygodny	
راست		rāst	prawy	
راضی		rāzi	zadowolony	
روبروی		ruberu-ye	naprzeciw	
رومیزی		rumizi	obrus	
روی دیوار		ru-ye divār	na ścianie	
روی میز		ru-ye miz	na stole	
روی		ru-ye	przyimek ezafetowy	
سر میز		sar-e miz	za stołem	
سر		sar-e	przyimek ezafetowy	
سوسیالیستی		susyālisti	socjalistyczny	
شمالی		šemāli	północny	
صندلی راحتی		sandali-ye rāhati	fotel	
طرف		taraf	strona	
عزیز		aziz	drogi; kochany	
کاملا		kāmelan	zupełnie	
مانند		mānand-e	tak jak; podobnie jak	
مترو		metro	metro	
ناحیه		nāhiye	dzielnica; rejon	
نزدیک		nazdik	bliski; blisko	
نزدیک		nazdik-e	obok; przy	
نوساز		nowsāz	nowy; niedawno zbudowany	
وسط		vasat	środek	
یک طرف		yek taraf	po jednej stronie	
