Phrase	Grammar	Transcription	Translation	Notes
不要紧	bù yàojǐn	unimportant	HSK 5
打交道	dǎ jiāodào	to come into contact with; to have dealings (with)	HSK 5
打喷嚏	dǎ pēntì	to sneeze	HSK 5
系领带	jì lǐngdài	to tie a necktie	HSK 5
似的	shì de	to look like	HSK 5
