Phrase	Grammar	Transcription	Translation	Notes
新闻	n	xīnwén	news	HSK 3
信用卡	n	xìnyòngkǎ	credit card	HSK 3
熊猫	n	xíongmāo	panda	HSK 3
洗手间	n	xǐshǒujiān	restroom	HSK 3
选择	n	xuǎnzé	choice	HSK 3
雪	n	xuě	snow	HSK 3
眼镜	n	yǎnjìng	glasses	HSK 3
眼睛	n	yǎnjing	eye	HSK 3
要求	n	yāoqiú	demand(s)	HSK 3
爷爷	n	yéye	paternal grandfather	HSK 3
衣服	n	yīfu	clothing	HSK 3
以后	n	yǐhòu	after, later on, in the future	HSK 3
一会儿	n	yīhuìr	a while	HSK 3
影响	n	yǐngxiǎng	an influence	HSK 3
银行	n	yínháng	bank	HSK 3
饮料	n	yǐnliào	beverage, (non-alcoholic) drink	HSK 3
音乐	n	yīnyuè	music	HSK 3
以前	n	yǐqián	before, previous; ago	HSK 3
游戏	n	yóuxì	game	HSK 3
鱼	n	yú	fish	HSK 3
月亮	n	yuèliang	the moon	HSK 3
照片	n	zhàopiàn	photograph	HSK 3
照相机	n	zhàoxiàngjī	camera	HSK 3
中间	n	zhōngjiān	in the middle	HSK 3
中文	n	Zhōngwén	Chinese (language)	HSK 3
周末	n	zhōumò	weekend	HSK 3
字典	n	zìdiǎn	character dictionary	HSK 3
自行车	n	zìxíngchē	bicycle	HSK 3
嘴	n	zuǐ	mouth	HSK 3
最后	n	zuìhòu	last	HSK 3
最近	n	zuìjìn	recently, these days	HSK 3
作业	n	zuòyè	homework	HSK 3
作用	n	zuòyòng	impact	HSK 3
