Phrase	Grammar	Transcription	Translation	Notes
报纸	n	bàozhǐ	newspaper	HSK 2
宾馆	n	bīnguǎn	hotel	HSK 2
错	n	cuò	mistake, fault; mistakenly	HSK 2
弟弟	n	dìdi	younger brother	HSK 2
房间	n	fángjiān	room	HSK 2
服务员	n	fúwùyuán	(food) server, waiter, waitress	HSK 2
哥哥	n	gēge	older brother	HSK 2
公共汽车	n	gōnggòng qìchē	public (city) bus	HSK 2
公司	n	gōngsī	company, corporation; office	HSK 2
孩子	n	háizi	child	HSK 2
火车站	n	huǒchēzhàn	train station	HSK 2
教室	n	jiàoshì	classroom	HSK 2
机场	n	jīchǎng	airport	HSK 2
鸡蛋	n	jīdàn	(chicken) egg	HSK 2
姐姐	n	jiějie	older sister	HSK 2
咖啡	n	kāfēi	coffee	HSK 2
考试	n	kǎoshì	test, exam	HSK 2
课	n	kè	lesson, class	HSK 2
路	n	lù	road, path, way	HSK 2
旅游	n	lǚyóu	travel	HSK 2
妹妹	n	mèimei	younger sister; young woman	HSK 2
门	n	mén	door, gate	HSK 2
面条	n	miàntiáo	noodles	HSK 2
男	n	nán	male	HSK 2
牛奶	n	niúnǎi	(cow) milk	HSK 2
女	n	nǚ	female	HSK 2
旁边	n	pángbiān	the side, next to	HSK 2
票	n	piào	ticket	HSK 2
铅笔	n	qiānbǐ	pencil	HSK 2
晴	n	qíng	clear, fine (weather)	HSK 2
妻子	n	qīzi	wife	HSK 2
去年	n	qùnián	last year	HSK 2
日	n	rì	day; Japan	HSK 2
生日	n	shēngrì	birthday	HSK 2
身体	n	shēntǐ	body; health	HSK 2
时间	n	shíjiān	time	HSK 2
事情	n	shìqing	affair, business, matter, thing	HSK 2
手表	n	shǒubiǎo	wristwatch	HSK 2
手机	n	shǒujī	cell phone, mobile phone	HSK 2
题	n	tí	(math) problem	HSK 2
外	n	wài	outside	HSK 2
问题	n	wèntí	question; problem, issue	HSK 2
洗	n	xǐ	to wash, to bathe	HSK 2
小时	n	xiǎoshí	hour	HSK 2
西瓜	n	xīguā	watermelon	HSK 2
姓	n	xìng	surname	HSK 2
希望	n	xīwàng	to hope, to wish	HSK 2
雪	n	xuě	snow	HSK 2
羊肉	n	yángròu	mutton, lamb (meat)	HSK 2
眼睛	n	yǎnjing	eye	HSK 2
颜色	n	yánsè	color	HSK 2
药	n	yào	medicine, drug	HSK 2
阴	n	yīn	overcast (in 阴天)	HSK 2
意思	n	yìsi	meaning	HSK 2
游泳	n	yóuyǒng	swimming	HSK 2
右边	n	yòubian	right side; to the right	HSK 2
鱼	n	yú	fish	HSK 2
运动	n	yùndòng	sports, exercise	HSK 2
早上	n	zǎoshang	morning	HSK 2
丈夫	n	zhàngfu	husband	HSK 2
准备	n	zhǔnbèi	preparation(s)	HSK 2
左边	n	zuǒbian	the left side; to the left of	HSK 2
