Phrase	Grammar	Transcription	Translation	Notes
אוֹהֵב			lubi; kocha	 
בָּא			przychodzi	 
הוֹלֵך			idzie	 
כּוֹתֵב			pisze	 
קוֹרֵא			czyta; woła	 
חָלָב			mleko	
מַחְשֵׁב			komputer	
מִכְתָב			list	
מָלוֹן			hotel	
בָּתֵי מָלוֹן			hotel	
סֵפֶר			książka	
סְפָרַדִית			język hiszpański	
עֲרָבִית			język arabski	
צָרְפָתִית			język francuski	
שִׁיעוּר			lekcja	
בְּבַקָשָׁה			proszę	
בּוֹקֶר טוֹב			dzień dobry	rano
בָּרוּךְ השֵׁם			Dzięki Bogu!	
בְּרוּכִים הַבָּאִים			Witajcie!	
דְרִישַׁת שָׁלוֹם			pozdrowienia	
הַכְּנֶסֶת			Knesset	
טוֹב			dobry; dobrze	
יוֹפִי			Wspaniale!	
מְאוֹד			bardzo	
מַה שְׁלוֹמְךָ	m		Jak się masz?	
מַה שְׁלוֹמֵךְ	f		Jak się masz?	
עַכְשָׁיו			teraz	
עֶרֶב טוֹב			dobry wieczór	
אֲבָל			ale	
אֵיפֹה			gdzie	
אֶתְיוֹפְּיָה			Etiopia	
סְפָרַד			Hiszpania	
צָרְפַת			Francja	
רוּסְיָה			Rosja	
אָדִיס אַבֶּבָּה			Addis Abeba	
חֵיפָה			Haifa	
יָפוֹ			Jaffa	
סַן פְרַנְסִיסְקוֹ			San Francisco	
תֵל אָבִיב			Tel Aviv	
אוּנִיבֶרסִיטָה			uniwersytet	
אֲבוֹקָדוֹ			awokado	
אִינטֶרנֶט			internet	
בַּנְק			bank	
מוּזיקָה			muzyka	
פָלָאפֶל			falafel	
פּרוֹפֶסוֹר			profesor	
קָפֶה			kawa	
