Phrase	Grammar	Transcription	Translation	Notes
בּוֹנֶה			build	L7 Verb
לִהְיוֹת			to be	L7 Verb
בְּחִינָה			exam	L7
בְּעָיָה			problem	L7
כַּוֹבַע			hat	L7
כַּרְטִיס			ticket	L7
מַדְרִיך			guide	L7
מִלְחָמָה			war	L7
סִיפּוּר			story	L7
סַנְדָל			sandal	L7
צָבָא			army	L7
שָמַיִם			sky	L7
שָנָה			year	L7
דַי			enough	L7
יוֹמְיוֹם			daily life	L7
כּוֹבַע טֶמְבֶּל			temble hat	L7
כָּל ה...			all the…	L7
מַסְפִּיק			enough	L7
עַד			until/till/to	L7
שוּם דָבָר			nothing	L7
אַשְכְּנַזִי			Ashkenai	L7
מְשוּגָע			crazy	L7
סְפָרַדִי			Spanish	L7
עֲרָבִי			Arab	L7
צִיוֹנִי			Zionist	L7
יָנוּאָר			January	L7
פֶבְּרוּאָר			February	L7
מַרְס			March	L7
אַפְּרִיל			April	L7
מַאִי			May	L7
יוּנִי			June	L7
יוּלִי			July	L7
אוֹגוּסְט			August	L7
סֶפְּטֶמְבֶּר			September	L7
אוֹקְטוֹבֶּר			October	L7
נוֹבֶמְבֶּר			November	L7
דֶצֶמְבֶּר			December	L7
