Phrase	Grammar	Transcription	Translation	Notes
זָז			move	Verb L13
לָזוּז			to move	Verb L13
טָס			fly	Verb L13
לָטוּס			to fly	Verb L13
מְבַקֵר			visit	Verb L13
לְבַקֵר			to visit	Verb L13
נָח			rest	Verb L13
לָנוּח			to rest	Verb L13
צָם			fast	Verb L13
לָצוּם			to fast	Verb L13
שוֹמֵר			observe / keep	Verb L13
לִשְמוֹר			to observe / to keep	Verb L13
טָעִים			tasty / delicious	L13
קָרוֹב			close / near	L13
שֵמִי			Semitic	L13
אַמְהָרִית			Amharic (lang.)	L13
גֶעֶז			Ge'ez (lang)	L13
דָג			fish	L13
דֶלֶת			door	L13
חוֹר			hole	L13
חֲלוֹם			dream	L13
יַחֲדוּת			Judaism	L13
כְּבִיש			road	L13
כְּפָר			village	L13
מַחֲנֶה			camp	L13
מָטוֹס			airplane	L13
מֶלֶך			king	L13
מָסוֹרֶת			tradition	L13
מַקֵל			stick	L13
מֶרְכָּז			center	L13
סִימָן			sign	L13
שְכוּנָה			neighorhood	L13
כֵּיף			fun	L13
אֶתְמוֹל			yesterday	L13
דָ''ש			regards - דְרִישַת שָלוֹם	L13
יוֹם כִּיפּוּר			Yom Kippur (Day of atonement)	L13
יוֹתֵר			more (than)	L13
מְאוּחָר			late<br>(m)	L13
מְאוּחֶרֶת			late<br>(f)	L13
מֵאָז			since	L13
מָאתַיִים			two hundred	L13
מִבְצַע מֹשֶה			Moses Operation	L13
מִבְצַע שְלֹמֹה			Solomon Operation	L13
שוּב			again<br>(not another time)	L13
רִאשוֹן			first	L13
שֵנִי			second	L13
שְלִישִי			third	L13
רְבִיעִי			fourth	L13
חֲמִישִי			fifth	L13
שִישִי			sixth	L13
שְבִינִי			seventh	L13
שְמִינִי			eighth	L13
תְשִיעִי			ninth	L13
עֲשִׂירִי			tenth	L13
הָאַחַד עָשׂר			the eleventh	L13
הָעֶשְׂרִים			the twentieth	L13
הָעֶשְׂרִם וְאֶחָד			the twenty-first	L13
