Phrase	Grammar	Transcription	Translation	Notes
אוּנָה			lobe	Noun 2L15
הַפְסָקַת אֵש			cease-fire	Noun 2L15
הַצָגָה			theater play	Noun 2L15
חוּג			department/club	Noun 2L15
חוּש			sense	Noun 2L15
חֲזִיר			pig	Noun 2L15
חִילוֹנִיוּת			secularism	Noun 2L15
מַס			tax	Noun 2L15
נִיצָחוֹן			victory	Noun 2L15
סוּפְגָנִיָיה			doughnut	Noun 2L15
צְחוֹק			a laugh	Noun 2L15
צִיבּוּר			public	Noun 2L15
קוֹשִי			difficulty	Noun 2L15
רָמָה			level	2L15 Noun
שַגְרִיר			ambassador	Noun 2L15
תְגוּבָה			response / reaction	Noun 2L15
הִמְצִיא			invent /make up	Verb 2L15
לְהַמְצִיא			to invent /make up	Verb 2L15
הִמְלִיץ עַל			recommend	Verb 2L15
לְהַמְלִיץ עַל			to recommend	Verb 2L15
הִסְרִיט			film	Verb 2L15
לְהַסְרִיט			to film	Verb 2L15
הִפְגִין על/ב			demonstrate	Verb 2L15
לְהַפְגִין על/ב			to demonstrate	Verb 2L15
הִתְייווֵן			be Hellenized	Verb 2L15
לְהִתְייווֵן			to be Hellenized	Verb 2L15
הִתְנַגֵד ל			be opposed to	Verb 2L15
לְהִתְנַגֵד ל			to be opposed to	Verb 2L15
כָּפָה על/את			impose	Verb 2L15
לִכפּוֹת על/את			to impose	Verb 2L15
תֵיאֵר			describe	Verb 2L15
לְתָאֵר			to describe	Verb 2L15
מְבוּגָר			adult / old	Adjective 2L15
מְבוּגֶרֶת			adult / old (f)	Adjective 2L15
מָסוֹרְתִי			traditional	Adjective 2L15
מָסוֹרְתִית			traditional (f)	Adjective 2L15
מַצְחִיקָה			funny (f)	Adjective 2L15
שָלֵם			complete/whole	Adjective 2L15
שְלֵמָה			complete/whole (f)	Adjective 2L15
