Phrase	Grammar	Transcription	Translation	Notes
אוּלָם			hall	Noun 2L16
אֶתְגָר			challenge	Noun 2L16
חִידָה			riddle	Noun 2L16
יֵצֶר			drive / impulse	Noun 2L16
מַלְחִין			composer	Noun 2L16
מְשוֹרֵר			poet	Noun 2L16
עוֹשֶר			richeness / wealth	Noun 2L16
פַּחַד			fear	Noun 2L16
פְּרוּסָה			slice	Noun 2L16
פַּרְצוּף			face	Noun 2L16
צְלִיל			note / sound	Noun 2L16
קָהָל			audience / crowd	Noun 2L16
קַלוּת			ease	Noun 2L16
שִׂיא			peak / height	Noun 2L16
תוֹכְנָה			computer program	Verb 2L16
הוֹפִיעַ			appear	Verb 2L16
לְהוֹפִיעַ			to appear	Verb 2L16
חִיבֵּר			compose	Verb 2L16
לְחַבֵּר			to compose	Verb 2L16
חִיקָה			imitate	Verb 2L16
לְחַקוֹת			to imitate	Verb 2L16
יָצַר			create	Verb 2L16
לִיצוֹר			to create	Verb 2L16
מָחָא כַּפַּיִים			clap	Verb 2L16
לִמְחוֹא כַּפַּיִים			to clap	Verb 2L16
נֶחֱנָה			enjoy	Verb 2L16
לֵיהָנוֹת			to enjoy	Verb 2L16
רִיגֵש			excite	Verb 2L16
לְרַגֵש			to excite	Verb 2L16
חַד			sharp	Adjective 2L16
חַדִים			sharp (f)	Adjective 2L16
מְכוֹעָר			ugly	Adjective 2L16
מְכוֹעֶרֶת			ugly (f)	Adjective 2L16
מְמוּחְשָב			computerized	Adjective 2L16
מְמוּחְשֶבֶת			computerized (f)	Adjective 2L16
מְקוֹרִי			original	Adjective 2L16
מְקוֹרִית			original (f)	Adjective 2L16
